author	yob	ntokens
Poddan	1976	39701.0
Daline	1990	11122.0
Barabeckis	1990	2393.0
laluna88	1989	117.0
barn är livet	1989	5406.0
Agathon	1961	136.0
Nalli	1983	30535.0
Dynastar	1978	617.0
Yonna	1979	401.0
Zimzalabim	1969	13542.0
Candino	1988	41.0
Isa82	1983	12507.0
sara1986	1987	726.0
Somsom	1981	6968.0
Elina82	1983	443.0
Fantacia	1978	159.0
PurJo	1983	126715.0
Chanel01	1977	522.0
Solros72	1973	31882.0
lillajag01	1983	2768.0
Ckm	1991	1184.0
Vanja	1986	2078.0
Snartmamma	1978	74.0
kolbodatjej	1986	6274.0
YlvaK	1978	3537.0
Majbaby2011	1982	195.0
svedalatjessi	1984	4621.0
Tilda och Thomas	1977	14550.0
Nemi	1971	323.0
Krutgumman	1971	17351.0
Smultronet84	1985	769.0
Knasgullet2	1989	6972.0
ejmy	1982	2172.0
Frida	1979	308.0
NilssonPettersson	1984	1152.0
Tigerkvinna	1989	110.0
Finskorpan	1981	2441.0
Sowa	1980	87749.0
Solkatten	1985	481.0
mixed	1981	17649.0
Kaka76	1977	11493.0
mejo	1986	1650.0
suck	1983	9763.0
Uppa	1987	956.0
Floris	1986	58.0
Mallin87	1988	20439.0
fraaajda	1989	2366.0
Akkie77	1978	4767.0
sasty	1987	1273.0
erika86	1987	39.0
Bubbly	1987	24996.0
catnap	1988	4410.0
Pumlan	1987	11842.0
Sthlm72	1973	162.0
Tulpa	1972	740.0
vildkatten	1975	590.0
MammaMariie	1991	6302.0
Simbis	1981	8606.0
minitrollet	1982	1717.0
Vilda	1981	61.0
Linyana	1990	1268.0
Annajosefina	1982	3127.0
3Jane	1980	283.0
SmUrFtUsS	1983	4797.0
Mini 82	1983	2810.0
Izzies matte	1986	30853.0
ungmamma2011	1990	1608.0
sarah88	1989	71.0
SErixon	1990	358.0
gilia	1986	12831.0
finder	1991	2479.0
Busfrö10	1979	9255.0
MariaO	1974	6138.0
mbo	1984	2495.0
längtar89	1989	18075.0
EllenH	1969	558.0
APEW	1986	3.0
Carla	1974	15626.0
Taxmamman	1978	1240.0
Ruggugglan	1988	23097.0
krabban	1987	1321.0
Gsson	1990	167.0
Pojkmamma2	1989	542.0
längtan67	1968	32541.0
Niccita	1988	893.0
ElinC	1989	9778.0
Daggdroppen	1988	3768.0
tomtemor	1990	1933.0
carolinasfam	1990	572.0
NobodysFool	1988	1961.0
caaroooline	1992	1805.0
Brio	1990	915.0
oki	1977	2023.0
Ida90	1991	1251.0
Coockie	1989	83.0
Wolfie	1979	158.0
Carl Den kloke	1990	9664.0
sandrasol	1989	1531.0
Natie	1990	3339.0
ja88	1989	1250.0
gretagarbo	1989	3199.0
Palle76	1977	12340.0
miniliten	1987	1114.0
Gris78	1979	26412.0
en ängel	1991	10.0
Caroliine	1990	1031.0
Lieea	1989	207.0
buffylinn	1988	2006.0
forever young	1988	515.0
VMS	1992	1146.0
Lappgeten	1986	3879.0
ahh	1990	1301.0
NajOo	1989	95.0
Sha	1987	84.0
Jackie och prinsarna	1990	904.0
FrokenJo	1990	126.0
Theres	1986	328.0
Sol88	1989	3637.0
Melwinsmamma	1992	104.0
Mii	1988	425.0
Lääängtar	1991	95.0
Komzi	1989	10.0
m0desty	1975	363.0
malinn	1987	26.0
sunshine09	1991	131.0
Midsommarbarn	1989	41.0
Sockerbit 1	1971	22168.0
Skrollansmamma	1983	3312.0
Herr Lindström	1981	686.0
Vanillas	1990	198.0
Piken	1973	29066.0
Lavendia	1975	7216.0
Hanna91	1992	48.0
lemonina	1981	513.0
Herkules	1978	2195.0
Man 1973	1974	89.0
j a g	1989	77.0
Deborah	1987	1468.0
Tussilagon	1990	8.0
Sweety	1988	139.0
cesse26	1985	164.0
Anna7	1992	107.0
ulricaz	1981	14564.0
SMB	1989	739.0
maha	1985	224.0
Naima	1992	901.0
sorgsen	1991	10159.0
alanbanks	1990	55.0
Vågatillslut	1976	1053.0
Stina10	1990	14649.0
Ella Jade	1983	4044.0
mementa	1971	431.0
Dolphin Blue	1985	5355.0
närtvåblirtre	1991	26.0
MRMR1	1965	793.0
MiraJ	1983	19626.0
robman	1965	446.0
vanligkille37	1974	8641.0
carlan	1983	25154.0
konvaljen	1985	5605.0
Fizelisan	1984	219.0
Taao83	1984	2381.0
Nicolinus	1984	3950.0
my1977	1978	8163.0
Nalle1	1968	662.0
tvillingmamma	1973	4229.0
Nellie	1975	91377.0
skinny	1982	137.0
busungar2	1978	33545.0
camper	1986	1349.0
Trötta Lina	1981	2038.0
SandraK	1986	816.0
Coccinelle	1954	2974.0
Monica G E S	1955	9951.0
Mullvaden	1985	5597.0
hugoboss	1977	6.0
millface	1978	158.0
Nudelsoppa	1983	2455.0
faringe	1984	9374.0
ankii	1989	81.0
joyride	1983	45827.0
islandgirl	1971	3423.0
Alicantina	1980	27.0
Maddeli	1984	55.0
women	1977	246.0
irrepirre	1985	1079.0
minimus	1987	4147.0
Pia73	1973	623.0
Emma N	1982	21.0
Mamma till 1	1985	6360.0
Sofiej	1987	11665.0
Medium	1973	1894.0
Nefertiti	1980	390.0
Jois	1974	3600.0
Expat	1983	1713.0
mini07	1976	4184.0
Yvonne	1976	129.0
emau88	1989	33502.0
niotillfem	1983	11321.0
Ella1979	1980	24605.0
Inanna Li	1969	53755.0
ystersyster	1978	10416.0
Perelin	1980	6411.0
tvåem	1978	3593.0
Längtan81	1982	6737.0
Mariana79	1980	1171.0
Isaan	1990	19959.0
tjorven01	1980	15751.0
Särlan	1976	13740.0
SmillaK	1984	1121.0
orkidee80	1981	7475.0
Danskan	1976	14004.0
Jordgubbe1	1979	14685.0
heiden	1983	20640.0
javabönan	1975	7969.0
Goklumpen	1982	23748.0
Pion82	1983	16168.0
Mårran	1980	13468.0
Djurparken	1978	4910.0
Stabilo	1985	26094.0
BigDreams	1981	898.0
jazzan	1976	362.0
mayilin	1987	416.0
Elin85	1986	42.0
anka och uggla	1982	1916.0
nikka	1986	1679.0
MammaMor	1989	18311.0
sofiaah	1984	15132.0
Nellan10	1977	10479.0
Smirfas	1983	54.0
Blake	1989	71.0
Söndag	1985	46.0
Regnbågsbarn	1986	309.0
lillatrollet85	1986	250.0
Hillewi	1990	58.0
malika	1991	21543.0
Elizabett	1983	550.0
Majken03	1986	217.0
EmiliaGK	1988	730.0
kimzeiy	1985	1861.0
MissFreckles	1983	19.0
Eviglängtan	1985	14208.0
Maraki73	1974	74.0
SaraSofie	1973	196.0
Hjärtat78	1979	10256.0
kamikirimusi	1981	1061.0
Sunflower	1971	441.0
Fraajdaa	1986	1551.0
mammsen79	1980	394.0
lindy01	1980	4700.0
Sisko	1981	274.0
Essa	1986	429.0
Fiiaaa	1982	1522.0
lilla puppan	1966	342.0
Chan2	1980	1955.0
MissP	1983	46.0
Never ending story	1989	92.0
Jonzonto	1981	3300.0
Herr Häst	1981	5631.0
Sebastian72	1972	242.0
JayJay	1985	18.0
Emy	1984	134.0
Minime01	1986	258.0
joseeffin	1984	279.0
smillan	1968	552.0
Hemliga damen	1967	13393.0
pimpim78	1979	621.0
Brumelina	1972	799.0
MollysMamma	1991	6290.0
Orka	1985	1327.0
Sharika	1979	10716.0
bubblan91	1992	928.0
elin22	1980	11565.0
sara72	1986	2276.0
ballamalla	1974	1109.0
Yoga	1973	2776.0
Colourful	1982	1923.0
Strumpemamma	1983	40.0
moadylan	1974	3422.0
vivela	1975	2838.0
kariin	1985	19.0
zest	1976	5.0
Doulan	1956	10239.0
