speaker	yob	behagav1	behagav2	fortsättav1	fortsättav2	försökav1	försökav2	glömmav1	glömmav2	kommav1	kommav2	lovav1	lovav2	planerav1	planerav2	riskerav1	riskerav2	slippav1	slippav2	slutav1	slutav2	vägrav1	vägrav2
user3162	1984					0.0	1.0																
user3163	1981					0.0	1.0			2.0	7.0	1.0	0.0					0.0	4.0				
user3164	1982					0.0	2.0	0.0	1.0	0.0	3.0							0.0	1.0	0.0	1.0		
user3165	1972					0.0	1.0			2.0	0.0												
user3166	1984					0.0	2.0	0.0	2.0	2.0	5.0							0.0	1.0				
user3167	1976					0.0	3.0	0.0	2.0	0.0	5.0											0.0	3.0
user3168	1982					0.0	1.0	0.0	1.0	3.0	0.0			1.0	0.0			0.0	1.0	0.0	2.0		
user3169	1990					0.0	1.0			0.0	3.0							0.0	1.0	0.0	1.0		
user3170	1980					0.0	4.0	0.0	3.0	40.0	1.0							0.0	8.0			0.0	1.0
user3171	1984					0.0	4.0			14.0	9.0	1.0	0.0			1.0	0.0						
user3172	1987					0.0	1.0			7.0	1.0							0.0	2.0				
user3173	1983					0.0	3.0			7.0	1.0												
user3174	1985					0.0	2.0			1.0	3.0									0.0	1.0	2.0	0.0
user3175	1984					0.0	1.0			1.0	4.0							0.0	1.0				
user3176	1987					0.0	2.0			3.0	0.0							0.0	1.0			1.0	0.0
user3177	1975					0.0	1.0			0.0	4.0							0.0	1.0				
user3178	1991					0.0	2.0			5.0	4.0												
user3179	1982					0.0	6.0	0.0	1.0	20.0	0.0							0.0	1.0				
user3180	1982					0.0	1.0			0.0	7.0							0.0	2.0			1.0	0.0
user3181	1986					0.0	1.0																
user3182	1979					1.0	1.0			3.0	3.0							0.0	1.0				
user3183	1981					0.0	1.0			0.0	3.0												
user3184	1986					0.0	2.0			0.0	7.0											0.0	3.0
user3185	1980					0.0	1.0			0.0	3.0							0.0	4.0				
user3186	1979					0.0	2.0	0.0	4.0	20.0	37.0	3.0	0.0					0.0	1.0	0.0	2.0	0.0	1.0
user3187	1976					0.0	3.0			0.0	4.0												
user3188	1975					0.0	3.0			14.0	5.0							0.0	1.0				
user3189	1987					1.0	1.0			1.0	4.0							0.0	1.0				
user3190	1984					0.0	1.0			0.0	2.0												
user3191	1984					0.0	3.0			1.0	11.0												
user3192	1981					0.0	8.0	0.0	1.0	19.0	15.0	1.0	0.0	2.0	0.0			0.0	6.0	0.0	2.0	3.0	0.0
user3193	1979					0.0	1.0	1.0	0.0	4.0	3.0									0.0	1.0		
user3194	1967					0.0	4.0			5.0	5.0			2.0	0.0			0.0	1.0				
user3195	1990					0.0	1.0			0.0	2.0							0.0	4.0			0.0	1.0
user3196	1984					0.0	3.0	0.0	1.0	11.0	2.0			1.0	0.0			0.0	2.0				
user3197	1977					2.0	1.0			18.0	2.0			1.0	0.0								
user3198	1957					2.0	3.0			10.0	1.0							2.0	0.0	0.0	2.0	2.0	0.0
user3199	1975					0.0	1.0	0.0	1.0	1.0	2.0												
user3200	1988					0.0	3.0			0.0	4.0							0.0	1.0	0.0	1.0		
user3201	1984					0.0	2.0	0.0	2.0	0.0	6.0							0.0	1.0	0.0	2.0	0.0	2.0
user3202	1981					0.0	4.0			0.0	11.0	1.0	0.0							1.0	0.0		
user3203	1977					0.0	1.0	0.0	2.0	3.0	3.0							0.0	2.0				
user3204	1987					0.0	1.0			0.0	4.0											0.0	1.0
user3205	1982					0.0	4.0	1.0	0.0	8.0	13.0							0.0	5.0			0.0	1.0
user3206	1981					0.0	1.0	0.0	2.0	0.0	5.0			1.0	0.0								
user3207	1981					0.0	1.0			17.0	3.0							0.0	4.0				
user3208	1985					0.0	1.0			10.0	11.0			1.0	0.0			0.0	1.0			0.0	1.0
user3209	1987					0.0	1.0	0.0	1.0	3.0	33.0	1.0	0.0					0.0	6.0	0.0	2.0		
user3210	1975					0.0	1.0	0.0	2.0	0.0	18.0	1.0	0.0					0.0	6.0				
user3211	1982					0.0	6.0			4.0	19.0	1.0	0.0					0.0	2.0	0.0	1.0	0.0	2.0
user3212	1981					2.0	3.0	0.0	5.0	19.0	4.0							0.0	5.0	1.0	0.0		
user3213	1979					0.0	1.0			5.0	0.0			1.0	0.0			0.0	1.0				
user3214	1982					0.0	1.0	1.0	1.0	1.0	22.0							0.0	2.0	0.0	2.0		
user3215	1981					0.0	1.0																
user3216	1980					0.0	18.0	0.0	2.0	1.0	21.0							0.0	3.0				
user3217	1966					0.0	1.0			1.0	2.0											1.0	2.0
user3218	1982					0.0	1.0			0.0	6.0												
user3219	1986					0.0	1.0			1.0	3.0									0.0	1.0		
user3220	1982					0.0	1.0																
user3221	1977					1.0	0.0			1.0	0.0												
user3222	1984					0.0	1.0	0.0	1.0	10.0	2.0							0.0	1.0	0.0	1.0		
user3223	1982					0.0	1.0	0.0	1.0	1.0	2.0												
user3224	1959					0.0	1.0			2.0	2.0												
user3225	1987					0.0	5.0			5.0	10.0			5.0	0.0					0.0	1.0		
user3226	1985					0.0	3.0			0.0	2.0							0.0	1.0	0.0	1.0	2.0	0.0
user3227	1984					0.0	1.0			1.0	0.0												
user3228	1989					0.0	4.0			0.0	2.0			1.0	0.0								
user3229	1987					0.0	1.0			3.0	1.0									1.0	0.0	0.0	2.0
user3230	1988					0.0	3.0			1.0	17.0												
user3231	1978					1.0	0.0																
user3232	1991					0.0	2.0											0.0	1.0				
user3233	1986					0.0	6.0			1.0	0.0			2.0	0.0								
user3234	1990					0.0	3.0			0.0	8.0									0.0	1.0		
user3235	1984					0.0	2.0			1.0	3.0							0.0	1.0				
user3236	1985					1.0	1.0			0.0	1.0												
user3237	1985					0.0	3.0			1.0	4.0							0.0	1.0	0.0	1.0		
user3238	1989					0.0	1.0			3.0	4.0									0.0	1.0		
user3239	1979					0.0	3.0			0.0	3.0			2.0	0.0					0.0	1.0		
user3240	1987					0.0	1.0			1.0	8.0											0.0	1.0
user3241	1982					0.0	4.0			3.0	4.0	1.0	0.0	1.0	0.0							0.0	1.0
user3242	1985					0.0	4.0	0.0	1.0	2.0	0.0			5.0	0.0					0.0	2.0		
user3243	1976					0.0	1.0			2.0	0.0												
user3244	1987					1.0	0.0	0.0	1.0	0.0	4.0												
user3245	1976					0.0	1.0	0.0	1.0	1.0	1.0							0.0	1.0	0.0	2.0		
user3246	1974					0.0	1.0			3.0	5.0							0.0	1.0				
user3247	1980					0.0	6.0			0.0	3.0							0.0	2.0	0.0	1.0		
user3248	1980					0.0	2.0	0.0	2.0	0.0	15.0									0.0	1.0	0.0	1.0
user3249	1987					0.0	1.0	0.0	3.0	3.0	4.0	1.0	0.0							1.0	0.0		
user3250	1991					0.0	2.0			5.0	8.0									0.0	1.0		
user3251	1986					0.0	3.0			4.0	0.0												
user3252	1991					0.0	3.0			1.0	4.0							0.0	1.0	0.0	1.0		
user3253	1987					0.0	1.0	0.0	4.0	0.0	7.0							0.0	3.0	0.0	8.0		
user3254	1986					0.0	2.0	1.0	0.0	0.0	4.0							0.0	1.0				
user3255	1988					0.0	2.0	1.0	0.0	0.0	6.0			1.0	0.0								
user3256	1990					0.0	2.0			6.0	1.0			3.0	0.0			0.0	1.0				
user3257	1987					0.0	1.0			1.0	4.0									0.0	1.0		
user3258	1985					0.0	1.0			0.0	3.0			3.0	0.0					0.0	1.0		
user3259	1982					0.0	1.0	0.0	1.0	0.0	2.0							0.0	2.0				
user3260	1983					0.0	1.0			3.0	1.0					1.0	0.0						
user3261	1990					0.0	1.0																
user3262	1988					1.0	0.0			0.0	1.0												
user3263	1992					0.0	3.0	0.0	1.0	0.0	1.0							0.0	1.0				
user3264	1982					0.0	3.0			6.0	0.0											0.0	1.0
user3265	1984					0.0	3.0			12.0	1.0							0.0	2.0				
user3266	1982					0.0	3.0			2.0	0.0							0.0	1.0				
user3267	1986					0.0	1.0	0.0	3.0	0.0	3.0							0.0	1.0				
user3268	1978					0.0	1.0			1.0	0.0												
user3269	1977					1.0	1.0			2.0	0.0							0.0	1.0				
user3270	1987					1.0	4.0			25.0	2.0							1.0	0.0				
user3271	1985					0.0	2.0			7.0	6.0			1.0	0.0								
user3272	1985					1.0	1.0			0.0	7.0											1.0	0.0
user3273	1986					0.0	1.0																
user3274	1983					0.0	1.0			0.0	5.0											0.0	2.0
user3275	1978					0.0	2.0			1.0	0.0											0.0	1.0
user3276	1983					0.0	2.0			0.0	2.0												
user3277	1987					0.0	2.0			0.0	1.0												
user3278	1983					0.0	2.0																
user3279	1983					0.0	2.0			1.0	14.0												
user3280	1982					0.0	2.0			0.0	2.0												
user3281	1987					0.0	1.0			0.0	1.0					1.0	0.0	0.0	1.0				
user3282	1989					0.0	1.0	1.0	0.0											0.0	2.0	1.0	3.0
user3283	1986					0.0	1.0			0.0	4.0			1.0	0.0			0.0	1.0	0.0	2.0		
user3284	1979					0.0	1.0																
user3285	1981					0.0	3.0			3.0	0.0									0.0	1.0		
user3286	1958					0.0	1.0							1.0	0.0								
user3287	1990					0.0	1.0																
user3288	1973					0.0	1.0			0.0	1.0												
user3289	1964					0.0	1.0																
user3290	1981					0.0	2.0			1.0	0.0												
user3291	1968					0.0	1.0			4.0	0.0												
user3292	1973					0.0	2.0			0.0	3.0												
user3293	1976					1.0	0.0	0.0	2.0	12.0	5.0	1.0	0.0									1.0	0.0
user3294	1976					0.0	2.0	1.0	0.0	1.0	0.0												
user3295	1986					0.0	1.0			0.0	1.0												
user3296	1985					0.0	2.0			1.0	6.0					0.0	1.0	0.0	1.0			1.0	1.0
user3297	1961					0.0	1.0			10.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	3.0
user3298	1973					2.0	0.0			5.0	0.0							1.0	0.0				
user3299	1978					0.0	1.0			1.0	1.0							0.0	1.0	0.0	1.0		
user3300	1985					0.0	4.0	0.0	2.0	0.0	26.0											0.0	3.0
user3301	1980					0.0	1.0	0.0	1.0	0.0	2.0							0.0	1.0				
user3302	1984					0.0	1.0											1.0	0.0	0.0	2.0		
user3303	1991					2.0	1.0			3.0	2.0												
user3304	1984					0.0	1.0	1.0	0.0	2.0	5.0												
user3305	1980					0.0	1.0			4.0	2.0									0.0	1.0		
user3306	1977					0.0	8.0			2.0	4.0							0.0	2.0				
user3307	1986					0.0	1.0			4.0	12.0												
user3308	1984					0.0	1.0			2.0	0.0												
user3309	1980					0.0	1.0																
user3310	1992					0.0	1.0																
user3311	1973					0.0	1.0																
user3312	1979					0.0	7.0	1.0	0.0	1.0	14.0					0.0	1.0			0.0	1.0		
user3313	1978					0.0	1.0	0.0	1.0	0.0	6.0												
user3314	1977					0.0	2.0			6.0	0.0												
user3315	1974					0.0	2.0			6.0	0.0												
user3316	1974					0.0	2.0	0.0	1.0	3.0	0.0												
user3317	1980					0.0	1.0			3.0	1.0					1.0	0.0						
user3318	1974					0.0	1.0			1.0	0.0									0.0	1.0		
user3319	1960					0.0	1.0	0.0	1.0	1.0	5.0			2.0	0.0			0.0	1.0				
user3320	1971					0.0	2.0			7.0	0.0									0.0	1.0		
user3321	1975					0.0	1.0			0.0	4.0	1.0	0.0										
user3322	1982					0.0	1.0			1.0	9.0							0.0	1.0				
user3323	1975					0.0	2.0			0.0	1.0												
user3324	1987					0.0	2.0	0.0	2.0	8.0	25.0			1.0	0.0			0.0	2.0				
user3325	1976					0.0	1.0			4.0	8.0									0.0	2.0		
user3326	1971					0.0	4.0	0.0	1.0	8.0	0.0												
user3327	1977					0.0	1.0			8.0	22.0									0.0	2.0		
user3328	1977					0.0	1.0			4.0	0.0												
user3329	1980					0.0	1.0	0.0	1.0	8.0	31.0							0.0	2.0				
user3330	1974					0.0	1.0	1.0	0.0	1.0	0.0			3.0	0.0			1.0	1.0				
user3331	1987					0.0	2.0			0.0	7.0							0.0	2.0	0.0	1.0		
user3332	1974					0.0	1.0																
user3333	1973					0.0	1.0			5.0	0.0												
user3334	1979					0.0	2.0	1.0	0.0	1.0	1.0												
user3335	1978					0.0	3.0			0.0	2.0												
user3336	1968					0.0	3.0			5.0	0.0												
user3337	1979					0.0	2.0			11.0	3.0							0.0	2.0				
user3338	1979					0.0	1.0			2.0	1.0							0.0	1.0	0.0	1.0		
user3339	1986					0.0	4.0			3.0	0.0												
user3340	1983					0.0	1.0	0.0	2.0	3.0	2.0												
user3341	1981					0.0	1.0			1.0	1.0												
user3342	1973					0.0	2.0			0.0	2.0												
user3343	1980					0.0	1.0			0.0	1.0							0.0	1.0	0.0	1.0		
user3344	1985					0.0	1.0			1.0	0.0							0.0	1.0	0.0	1.0		
user3345	1984					0.0	1.0																
user3346	1956					0.0	2.0			9.0	1.0												
user3347	1984							0.0	1.0	0.0	2.0											0.0	1.0
user3348	1987							0.0	2.0	2.0	13.0			1.0	1.0			0.0	4.0	0.0	1.0		
user3349	1988							0.0	1.0	5.0	15.0												
user3350	1980							1.0	0.0														
user3351	1971							2.0	0.0	14.0	0.0												
user3352	1976							1.0	0.0	3.0	3.0												
user3353	1987							0.0	1.0														
user3354	1978							0.0	1.0	1.0	13.0											0.0	1.0
user3355	1986							1.0	4.0	7.0	0.0												
user3356	1980							1.0	0.0	2.0	0.0									0.0	2.0		
user3357	1985							0.0	1.0	0.0	4.0												
user3358	1988							0.0	2.0	1.0	5.0							1.0	0.0	0.0	3.0		
user3359	1972							0.0	2.0														
user3360	1985							0.0	1.0	1.0	1.0												
user3361	1984							0.0	1.0														
user3362	1986							1.0	0.0	0.0	1.0												
user3363	1975							0.0	1.0	6.0	0.0							0.0	1.0			1.0	0.0
user3364	1979							0.0	1.0	0.0	2.0												
user3365	1985							0.0	1.0	0.0	4.0												
user3366	1978							1.0	1.0														
user3367	1992							0.0	2.0	1.0	3.0									0.0	1.0		
user3368	1989							0.0	3.0	3.0	20.0			2.0	0.0			0.0	2.0				
user3369	1973							0.0	2.0	0.0	2.0												
user3370	1986							1.0	0.0	2.0	13.0							0.0	1.0	0.0	5.0	0.0	1.0
user3371	1987							0.0	1.0	1.0	1.0											1.0	1.0
user3372	1985							0.0	2.0	1.0	0.0												
user3373	1985							0.0	2.0	5.0	0.0			2.0	0.0			0.0	1.0	0.0	1.0	2.0	1.0
user3374	1983							0.0	1.0	0.0	4.0											0.0	1.0
user3375	1979							0.0	2.0	2.0	6.0							0.0	1.0				
user3376	1987							0.0	1.0														
user3377	1975							0.0	2.0									0.0	1.0	0.0	1.0		
user3378	1966							0.0	2.0	6.0	0.0					1.0	0.0						
user3379	1980							0.0	1.0	0.0	1.0							0.0	2.0				
user3380	1984							0.0	1.0														
user3381	1976							0.0	1.0													0.0	2.0
user3382	1975							0.0	1.0	2.0	7.0	1.0	0.0					0.0	1.0	0.0	1.0		
user3383	1988							0.0	1.0	0.0	4.0							0.0	1.0				
user3384	1983							0.0	1.0											0.0	1.0		
user3385	1981							0.0	1.0											0.0	2.0		
user3386	1980							0.0	1.0	1.0	3.0												
user3387	1979							0.0	1.0	1.0	2.0												
user3388	1975							0.0	1.0	2.0	0.0			1.0	0.0							0.0	1.0
user3389	1982							0.0	1.0	0.0	2.0							0.0	1.0				
user3390	1988							0.0	1.0	0.0	10.0					1.0	0.0						
user3391	1991							0.0	1.0	1.0	1.0												
user3392	1979							0.0	1.0	7.0	7.0												
user3393	1979							0.0	1.0	1.0	6.0							1.0	0.0	0.0	2.0		
user3394	1988							0.0	1.0	0.0	2.0			1.0	0.0					0.0	1.0		
user3395	1991							0.0	1.0	0.0	5.0									0.0	1.0		
user3396	1986							0.0	3.0	1.0	6.0			4.0	0.0					0.0	1.0		
user3397	1986							0.0	1.0	0.0	3.0												
user3398	1976							0.0	1.0	1.0	0.0	1.0	0.0							1.0	0.0		
user3399	1992							0.0	2.0	2.0	0.0							0.0	1.0				
user3400	1986							1.0	0.0	2.0	4.0							0.0	1.0				
user3401	1978							0.0	2.0	0.0	11.0												
user3402	1992							0.0	1.0	0.0	6.0												
user3403	1988							0.0	4.0	0.0	9.0									0.0	1.0	1.0	2.0
user3404	1977							0.0	1.0	1.0	1.0									0.0	1.0		
user3405	1986							0.0	1.0													0.0	1.0
user3406	1987							0.0	1.0	0.0	2.0									0.0	4.0		
user3407	1988							0.0	1.0	2.0	4.0							0.0	1.0	0.0	1.0		
user3408	1984							0.0	2.0	0.0	7.0	1.0	0.0					0.0	4.0	0.0	6.0		
user3409	1984							0.0	1.0	2.0	3.0											0.0	1.0
user3410	1987							0.0	1.0														
user3411	1991							0.0	1.0	3.0	0.0												
user3412	1980							0.0	1.0	0.0	11.0							0.0	1.0	0.0	1.0	0.0	1.0
user3413	1982							1.0	0.0	3.0	1.0												
user3414	1977							0.0	1.0	2.0	0.0												
user3415	1985							0.0	1.0	1.0	8.0												
user3416	1972							0.0	2.0	2.0	0.0												
user3417	1990							0.0	2.0	0.0	1.0												
user3418	1978							1.0	0.0	2.0	0.0							0.0	1.0				
user3419	1992							0.0	1.0	1.0	0.0												
user3420	1976							0.0	1.0	1.0	4.0												
user3421	1976							1.0	0.0	4.0	0.0												
user3422	1984							0.0	1.0	0.0	7.0											1.0	0.0
user3423	1981							0.0	1.0	0.0	7.0											0.0	1.0
user3424	1978							1.0	0.0									0.0	1.0				
user3425	1983							1.0	0.0	18.0	11.0							0.0	1.0	1.0	1.0	0.0	2.0
user3426	1972							1.0	1.0	0.0	10.0					1.0	0.0	0.0	2.0				
user3427	1979							0.0	1.0	6.0	3.0							0.0	1.0			0.0	1.0
user3428	1987							0.0	1.0	0.0	6.0							0.0	1.0	0.0	1.0	0.0	1.0
user3429	1979							1.0	0.0														
user3430	1987							1.0	2.0	3.0	8.0												
user3431	1985							0.0	1.0	2.0	3.0			1.0	0.0			0.0	1.0				
user3432	1978							0.0	1.0	0.0	4.0			1.0	0.0								
user3433	1986							0.0	2.0	1.0	3.0									0.0	1.0		
user3434	1981							0.0	1.0	0.0	3.0			1.0	0.0								
user3435	1982							0.0	1.0	0.0	7.0							0.0	2.0				
user3436	1977							0.0	1.0	0.0	1.0												
user3437	1983							0.0	1.0	0.0	7.0												
user3438	1987							0.0	1.0	0.0	2.0												
user3439	1987							0.0	1.0	0.0	2.0			1.0	0.0							1.0	0.0
user3440	1976							0.0	1.0	6.0	2.0												
user3441	1990							1.0	0.0	0.0	13.0									1.0	1.0		
user3442	1986							0.0	1.0														
user3443	1983							0.0	1.0	3.0	4.0							0.0	2.0				
user3444	1976							0.0	1.0	5.0	1.0							0.0	1.0			0.0	1.0
user3445	1972							0.0	1.0	0.0	2.0												
user3446	1984							0.0	1.0	16.0	0.0												
user3447	1977							0.0	1.0	0.0	6.0							0.0	2.0				
user3448	1986							1.0	0.0	0.0	3.0												
user3449	1979							0.0	1.0	0.0	15.0							0.0	2.0				
user3450	1986									1.0	3.0												
user3451	1980									0.0	5.0	1.0	1.0										
user3452	1981									1.0	5.0												
user3453	1981									5.0	0.0												
user3454	1979									0.0	1.0												
user3455	1986									0.0	2.0												
user3456	1986									2.0	0.0												
user3457	1988									4.0	5.0							0.0	1.0	0.0	1.0		
user3458	1985									6.0	21.0	1.0	0.0					0.0	4.0	0.0	1.0		
user3459	1978									7.0	0.0												
user3460	1986									1.0	2.0									0.0	1.0		
user3461	1976									3.0	0.0												
user3462	1964									15.0	7.0			1.0	0.0			0.0	1.0	0.0	1.0		
user3463	1987									1.0	8.0					1.0	0.0	0.0	1.0				
user3464	1991									0.0	6.0												
user3465	1981									1.0	0.0												
user3466	1986									0.0	2.0												
user3467	1975									0.0	4.0												
user3468	1986									0.0	4.0									0.0	2.0		
user3469	1980									0.0	5.0												
user3470	1980									1.0	0.0												
user3471	1981									5.0	2.0												
user3472	1984									2.0	1.0											0.0	1.0
user3473	1978									8.0	3.0											0.0	1.0
user3474	1979									5.0	0.0			1.0	0.0								
user3475	1988									2.0	3.0												
user3476	1981									2.0	5.0												
user3477	1991									0.0	1.0					1.0	0.0						
user3478	1990									0.0	1.0												
user3479	1980									0.0	4.0			1.0	0.0			0.0	1.0				
user3480	1987									0.0	7.0							0.0	2.0				
user3481	1985									0.0	2.0												
user3482	1979									0.0	1.0							0.0	2.0	0.0	1.0	0.0	1.0
user3483	1977									0.0	2.0												
user3484	1989									1.0	6.0												
user3485	1983									1.0	1.0	1.0	0.0										
user3486	1983									1.0	1.0												
user3487	1985									1.0	0.0												
user3488	1985									9.0	1.0												
user3489	1978									0.0	5.0											0.0	1.0
user3490	1990									1.0	1.0			1.0	0.0								
user3491	1982									3.0	0.0												
user3492	1971									1.0	0.0												
user3493	1990									0.0	1.0												
user3494	1985									0.0	1.0			1.0	0.0			0.0	1.0				
user3495	1987									1.0	6.0												
user3496	1984									0.0	2.0												
user3497	1984									0.0	3.0							0.0	2.0				
user3498	1975									1.0	6.0	2.0	0.0	1.0	0.0					0.0	1.0		
user3499	1976									0.0	8.0											0.0	2.0
user3500	1984									1.0	9.0			1.0	0.0			0.0	1.0				
user3501	1987									0.0	4.0												
user3502	1984									1.0	2.0	1.0	0.0							0.0	1.0		
user3503	1983									0.0	3.0									0.0	1.0	0.0	1.0
user3504	1990									1.0	1.0							0.0	1.0				
user3505	1972									0.0	2.0									0.0	1.0		
user3506	1974									1.0	0.0	1.0	0.0										
user3507	1982									2.0	9.0							0.0	1.0	0.0	1.0		
user3508	1947									0.0	1.0												
user3509	1971									1.0	1.0												
user3510	1975									1.0	0.0												
user3511	1984									7.0	1.0									0.0	1.0		
user3512	1973									0.0	2.0												
user3513	1980									0.0	3.0							0.0	1.0	0.0	1.0		
user3514	1984									5.0	7.0												
user3515	1984									1.0	0.0												
user3516	1977									1.0	0.0												
user3517	1987									3.0	0.0							0.0	1.0	0.0	1.0	1.0	0.0
user3518	1980									0.0	5.0												
user3519	1974									0.0	7.0												
user3520	1985									3.0	0.0									0.0	1.0		
user3521	1988									1.0	0.0												
user3522	1986									0.0	13.0									0.0	1.0	1.0	0.0
user3523	1985									3.0	0.0							0.0	1.0			0.0	1.0
user3524	1983									0.0	1.0												
user3525	1985									0.0	3.0	1.0	0.0										
user3526	1984									5.0	1.0											1.0	0.0
user3527	1984									3.0	8.0			1.0	0.0			0.0	1.0				
user3528	1967									1.0	0.0												
user3529	1977									0.0	1.0									0.0	1.0		
user3530	1981									3.0	0.0											0.0	2.0
user3531	1986									0.0	17.0												
user3532	1975									2.0	9.0	1.0	0.0										
user3533	1983									0.0	1.0							0.0	1.0	1.0	0.0		
user3534	1976									1.0	0.0												
user3535	1985									0.0	5.0									0.0	1.0		
user3536	1986									0.0	1.0												
user3537	1971									0.0	2.0												
user3538	1982									2.0	0.0												
user3539	1986									0.0	2.0							0.0	1.0				
user3540	1982									0.0	5.0							0.0	1.0	0.0	1.0		
user3541	1977									0.0	3.0												
user3542	1982									12.0	2.0												
user3543	1966									4.0	1.0									0.0	1.0	0.0	1.0
user3544	1972									1.0	0.0												
user3545	1987									1.0	2.0							0.0	1.0				
user3546	1983									0.0	1.0												
user3547	1977									1.0	1.0												
user3548	1980									0.0	1.0												
user3549	1976									1.0	0.0							0.0	1.0				
user3550	1987									3.0	6.0							0.0	1.0				
user3551	1976									0.0	2.0									0.0	1.0		
user3552	1979									1.0	0.0												
user3553	1979									0.0	1.0												
user3554	1982									3.0	0.0												
user3555	1983									0.0	2.0												
user3556	1979									2.0	0.0												
user3557	1977									0.0	1.0												
user3558	1979									0.0	23.0							0.0	5.0			0.0	3.0
user3559	1978									3.0	0.0	1.0	0.0							0.0	1.0		
user3560	1983									3.0	5.0												
user3561	1975									1.0	0.0												
user3562	1979									0.0	8.0									0.0	1.0		
user3563	1983									1.0	2.0												
user3564	1981									4.0	0.0							0.0	1.0				
user3565	1978									1.0	1.0												
user3566	1989									0.0	1.0											0.0	2.0
user3567	1981									2.0	0.0												
user3568	1986									1.0	0.0												
user3569	1983									0.0	5.0											0.0	1.0
user3570	1981									1.0	3.0									0.0	1.0		
user3571	1984									1.0	1.0									0.0	1.0	0.0	1.0
user3572	1985									9.0	1.0			1.0	0.0								
user3573	1981									9.0	1.0							0.0	1.0	0.0	3.0	0.0	2.0
user3574	1983									0.0	2.0												
user3575	1975									4.0	2.0							0.0	2.0	0.0	1.0	0.0	1.0
user3576	1983									0.0	2.0									0.0	2.0		
user3577	1987									1.0	2.0												
user3578	1988									2.0	3.0											0.0	1.0
user3579	1992									0.0	2.0												
user3580	1979									0.0	2.0			1.0	0.0								
user3581	1989									0.0	1.0												
user3582	1985									4.0	2.0											0.0	1.0
user3583	1973									5.0	2.0					1.0	0.0	0.0	1.0	0.0	2.0		
user3584	1974									1.0	1.0							0.0	1.0				
user3585	1984									0.0	1.0									0.0	3.0	0.0	1.0
user3586	1987									0.0	4.0												
user3587	1983									1.0	0.0												
user3588	1985									0.0	1.0			1.0	0.0			0.0	1.0				
user3589	1982									0.0	1.0											0.0	1.0
user3590	1974									0.0	2.0									0.0	1.0		
user3591	1971									3.0	0.0												
user3592	1982									0.0	2.0												
user3593	1974									0.0	1.0							0.0	1.0				
user3594	1988									0.0	1.0												
user3595	1988									0.0	4.0							0.0	1.0				
user3596	1987									1.0	1.0									0.0	1.0		
user3597	1986									3.0	0.0							0.0	2.0				
user3598	1979									1.0	3.0												
