post_year	username	age	agebin	total	v1abs	v2abs	v3abs	v1rel	v2rel	v3rel
2009	Dejsi	49	40--49	36	21	6	9	0.5833333333	0.1666666667	0.25
2012	Dejsi	52	50--59	17	15	1	1	0.8823529412	0.0588235294	0.0588235294
2009	Delfinen	41	40--49	64	58	5	1	0.90625	0.078125	0.015625
2004	delifi2	31	30--39	212	11	1	200	0.0518867925	0.0047169811	0.9433962264
2005	delifi2	32	30--39	82	0	0	82	0	0	1
2006	delifi2	33	30--39	41	30	2	9	0.7317073171	0.0487804878	0.2195121951
2007	delifi2	34	30--39	134	105	17	12	0.7835820896	0.1268656716	0.0895522388
2008	delifi2	35	30--39	101	79	6	16	0.7821782178	0.0594059406	0.1584158416
2009	delifi2	36	30--39	143	110	3	30	0.7692307692	0.020979021	0.2097902098
2010	delifi2	37	30--39	136	87	0	49	0.6397058824	0	0.3602941176
2011	delifi2	38	30--39	36	24	0	12	0.6666666667	0	0.3333333333
2011	delih	24	20--29	16	13	3	0	0.8125	0.1875	0
2012	delih	25	20--29	19	16	1	2	0.8421052632	0.0526315789	0.1052631579
2008	delinda	21	20--29	24	6	0	18	0.25	0	0.75
2016	Demeter	48	40--49	35	31	4	0	0.8857142857	0.1142857143	0
2007	Demi	39	30--39	15	11	1	3	0.7333333333	0.0666666667	0.2
2005	Demona	30	30--39	13	12	1	0	0.9230769231	0.0769230769	0
2006	Demona	31	30--39	63	52	11	0	0.8253968254	0.1746031746	0
2007	Denise87	21	20--29	29	16	6	7	0.5517241379	0.2068965517	0.2413793103
2010	Denise87	24	20--29	104	63	5	36	0.6057692308	0.0480769231	0.3461538462
2013	Denise87	27	20--29	58	25	33	0	0.4310344828	0.5689655172	0
2008	Denizkizi	23	20--29	57	3	1	53	0.0526315789	0.0175438596	0.9298245614
2009	Denizkizi	24	20--29	13	0	0	13	0	0	1
2013	DenNamnbitne	25	20--29	12	11	1	0	0.9166666667	0.0833333333	0
2010	Desiree1988	23	20--29	30	28	2	0	0.9333333333	0.0666666667	0
2012	Desperado	44	40--49	24	21	3	0	0.875	0.125	0
2013	Desperado	45	40--49	33	27	6	0	0.8181818182	0.1818181818	0
2014	Desperado	46	40--49	28	18	10	0	0.6428571429	0.3571428571	0
2004	Dessan	36	30--39	29	25	4	0	0.8620689655	0.1379310345	0
2006	dessan59	48	40--49	31	2	0	29	0.064516129	0	0.935483871
2007	dessan59	49	40--49	20	0	0	20	0	0	1
2010	dessan59	52	50--59	29	9	0	20	0.3103448276	0	0.6896551724
2011	dessan59	53	50--59	12	4	0	8	0.3333333333	0	0.6666666667
2012	dessan59	54	50--59	16	2	0	14	0.125	0	0.875
2013	dessan59	55	50--59	54	14	0	40	0.2592592593	0	0.7407407407
2014	dessan59	56	50--59	55	9	0	46	0.1636363636	0	0.8363636364
2015	dessan59	57	50--59	20	3	0	17	0.15	0	0.85
2013	DestinationX	37	30--39	17	16	1	0	0.9411764706	0.0588235294	0
2016	Det kommer bli bra	48	40--49	14	10	4	0	0.7142857143	0.2857142857	0
2017	Det kommer bli bra	49	40--49	62	48	14	0	0.7741935484	0.2258064516	0
2019	Det kommer bli bra	51	50--59	13	12	1	0	0.9230769231	0.0769230769	0
2017	Det tar tid	49	40--49	119	104	15	0	0.8739495798	0.1260504202	0
2012	DetGodaLivet	33	30--39	501	434	67	0	0.8662674651	0.1337325349	0
2009	DetVarEnGång	41	40--49	11	5	6	0	0.4545454545	0.5454545455	0
2013	Diabetikern Jojo	31	30--39	11	4	7	0	0.3636363636	0.6363636364	0
2011	Diabla	24	20--29	27	19	8	0	0.7037037037	0.2962962963	0
2012	Diabla	25	20--29	12	8	3	1	0.6666666667	0.25	0.0833333333
2010	Diablo	42	40--49	54	49	5	0	0.9074074074	0.0925925926	0
2011	Diablo	43	40--49	31	28	3	0	0.9032258065	0.0967741935	0
2012	Diablo	44	40--49	59	49	10	0	0.8305084746	0.1694915254	0
2009	diamanten	18	<20	10	9	1	0	0.9	0.1	0
2010	dicny	32	30--39	36	31	0	5	0.8611111111	0	0.1388888889
2009	diddisen80	30	30--39	12	3	0	9	0.25	0	0.75
2009	Digestive	29	20--29	80	27	7	46	0.3375	0.0875	0.575
2010	Digestive	30	30--39	137	107	12	18	0.7810218978	0.0875912409	0.1313868613
2011	Digestive	31	30--39	51	38	13	0	0.7450980392	0.2549019608	0
2012	Digestive	32	30--39	46	37	9	0	0.8043478261	0.1956521739	0
2013	Digestive	33	30--39	48	36	12	0	0.75	0.25	0
2015	Digestive	35	30--39	168	152	16	0	0.9047619048	0.0952380952	0
2016	Digestive	36	30--39	157	135	22	0	0.8598726115	0.1401273885	0
2017	Digestive	37	30--39	337	277	58	2	0.821958457	0.1721068249	0.0059347181
2018	Digestive	38	30--39	80	52	28	0	0.65	0.35	0
2019	Digestive	39	30--39	37	35	2	0	0.9459459459	0.0540540541	0
2011	diggiz	34	30--39	10	8	2	0	0.8	0.2	0
2010	Dilan	42	40--49	17	9	0	8	0.5294117647	0	0.4705882353
2009	Dilong	48	40--49	55	44	10	1	0.8	0.1818181818	0.0181818182
2010	Dilong	49	40--49	13	12	1	0	0.9230769231	0.0769230769	0
2019	Disa35	36	30--39	19	16	3	0	0.8421052632	0.1578947368	0
2020	Disa35	37	30--39	615	568	47	0	0.9235772358	0.0764227642	0
2021	Disa35	38	30--39	24	20	2	2	0.8333333333	0.0833333333	0.0833333333
2010	Disco	32	30--39	32	28	4	0	0.875	0.125	0
2011	Disco	33	30--39	18	13	5	0	0.7222222222	0.2777777778	0
2006	Diwa	34	30--39	320	267	48	5	0.834375	0.15	0.015625
2007	Diwa	35	30--39	173	144	25	4	0.8323699422	0.1445086705	0.0231213873
2009	Diwa	37	30--39	223	191	30	2	0.8565022422	0.134529148	0.0089686099
2006	Dixy	27	20--29	18	15	2	1	0.8333333333	0.1111111111	0.0555555556
2006	DiZZY	33	30--39	12	2	0	10	0.1666666667	0	0.8333333333
2011	djevojka	31	30--39	12	1	0	11	0.0833333333	0	0.9166666667
2014	Dockan	46	40--49	11	11	0	0	1	0	0
2015	Dockan	47	40--49	68	55	12	1	0.8088235294	0.1764705882	0.0147058824
2015	doge	22	20--29	32	28	2	2	0.875	0.0625	0.0625
2012	doggy	44	40--49	210	1	1	208	0.0047619048	0.0047619048	0.9904761905
2010	Dohgon	24	20--29	68	64	4	0	0.9411764706	0.0588235294	0
2011	Dohgon	25	20--29	446	356	69	21	0.798206278	0.1547085202	0.0470852018
2012	Dohgon	26	20--29	884	754	118	12	0.8529411765	0.1334841629	0.0135746606
2013	Dohgon	27	20--29	445	366	73	6	0.8224719101	0.1640449438	0.0134831461
2014	Dohgon	28	20--29	120	95	21	4	0.7916666667	0.175	0.0333333333
2009	Doktorn	39	30--39	75	57	8	10	0.76	0.1066666667	0.1333333333
2010	Doktorn	40	40--49	83	75	8	0	0.9036144578	0.0963855422	0
2011	Doktorn	41	40--49	26	22	4	0	0.8461538462	0.1538461538	0
2011	Dollan89	23	20--29	14	5	9	0	0.3571428571	0.6428571429	0
2012	Dollan89	24	20--29	14	11	3	0	0.7857142857	0.2142857143	0
2008	Dolliver	30	30--39	11	8	3	0	0.7272727273	0.2727272727	0
2010	Dolliver	32	30--39	13	11	2	0	0.8461538462	0.1538461538	0
2010	Dolphin Blue	27	20--29	22	16	6	0	0.7272727273	0.2727272727	0
2011	Dolphin Blue	28	20--29	85	42	43	0	0.4941176471	0.5058823529	0
2016	Domesticgoddess	42	40--49	68	61	7	0	0.8970588235	0.1029411765	0
2017	Domesticgoddess	43	40--49	138	113	25	0	0.8188405797	0.1811594203	0
2008	Dompans mamma	27	20--29	10	10	0	0	1	0	0
2009	Dompans mamma	28	20--29	13	11	2	0	0.8461538462	0.1538461538	0
2013	Dompans mamma	32	30--39	14	5	8	1	0.3571428571	0.5714285714	0.0714285714
2018	Don3	33	30--39	57	48	5	4	0.8421052632	0.0877192982	0.0701754386
2019	Don3	34	30--39	87	79	6	2	0.908045977	0.0689655172	0.0229885057
2010	donator	42	40--49	13	13	0	0	1	0	0
2015	Donizetti	47	40--49	47	34	13	0	0.7234042553	0.2765957447	0
2012	dontworrybehappy	27	20--29	29	3	4	22	0.1034482759	0.1379310345	0.7586206897
2006	doriah	28	20--29	12	9	3	0	0.75	0.25	0
2011	doriah	33	30--39	11	10	1	0	0.9090909091	0.0909090909	0
2012	doriah	34	30--39	14	12	2	0	0.8571428571	0.1428571429	0
2007	Dorian Ertymexx	36	30--39	370	298	63	9	0.8054054054	0.1702702703	0.0243243243
2008	Dorian Ertymexx	37	30--39	249	180	44	25	0.7228915663	0.1767068273	0.1004016064
2009	Dorian Ertymexx	38	30--39	976	776	158	42	0.7950819672	0.1618852459	0.0430327869
2010	Dorian Ertymexx	39	30--39	169	145	22	2	0.8579881657	0.1301775148	0.0118343195
2011	Dorian Ertymexx	40	40--49	301	262	39	0	0.8704318937	0.1295681063	0
2012	Dorian Ertymexx	41	40--49	781	692	88	1	0.8860435339	0.1126760563	0.0012804097
2013	Dorian Ertymexx	42	40--49	254	229	25	0	0.9015748031	0.0984251969	0
2014	Dorian Ertymexx	43	40--49	501	432	68	1	0.8622754491	0.1357285429	0.001996008
2015	Dorian Ertymexx	44	40--49	70	61	9	0	0.8714285714	0.1285714286	0
2016	Dorian Ertymexx	45	40--49	223	198	24	1	0.8878923767	0.1076233184	0.0044843049
2017	Dorian Ertymexx	46	40--49	78	69	9	0	0.8846153846	0.1153846154	0
2008	DorisB	40	40--49	11	8	3	0	0.7272727273	0.2727272727	0
2011	dorisx	43	40--49	37	29	8	0	0.7837837838	0.2162162162	0
2007	dorothea	33	30--39	110	86	14	10	0.7818181818	0.1272727273	0.0909090909
2008	dorothea	34	30--39	24	21	2	1	0.875	0.0833333333	0.0416666667
2009	dorothea	35	30--39	49	37	10	2	0.7551020408	0.2040816327	0.0408163265
2012	dorothea	38	30--39	15	11	4	0	0.7333333333	0.2666666667	0
2011	Douglas	43	40--49	59	44	13	2	0.7457627119	0.2203389831	0.0338983051
2006	downismor	29	20--29	18	17	1	0	0.9444444444	0.0555555556	0
2015	Dr Börje	51	50--59	49	17	0	32	0.3469387755	0	0.6530612245
2017	Dr Börje	53	50--59	15	8	0	7	0.5333333333	0	0.4666666667
2020	Dr Börje	56	50--59	14	4	0	10	0.2857142857	0	0.7142857143
2012	Dr to be	25	20--29	36	33	3	0	0.9166666667	0.0833333333	0
2013	Dr to be	26	20--29	21	17	4	0	0.8095238095	0.1904761905	0
2014	Dr to be	27	20--29	22	20	2	0	0.9090909091	0.0909090909	0
2015	Dr to be	28	20--29	16	15	0	1	0.9375	0	0.0625
2012	Drake M	36	30--39	25	24	1	0	0.96	0.04	0
2013	Drake M	37	30--39	34	31	3	0	0.9117647059	0.0882352941	0
2009	Dramatic Chipmunk	24	20--29	28	24	3	1	0.8571428571	0.1071428571	0.0357142857
2010	Dramatic Chipmunk	25	20--29	32	28	4	0	0.875	0.125	0
2012	Dramatic Chipmunk	27	20--29	12	11	1	0	0.9166666667	0.0833333333	0
2009	Draqnight	24	20--29	37	10	1	26	0.2702702703	0.027027027	0.7027027027
2011	Draqnight	26	20--29	11	2	0	9	0.1818181818	0	0.8181818182
2007	Dreamrose	34	30--39	12	12	0	0	1	0	0
2007	dreamy	28	20--29	16	8	1	7	0.5	0.0625	0.4375
2011	dreamy	32	30--39	32	26	3	3	0.8125	0.09375	0.09375
2012	dreamy	33	30--39	177	146	23	8	0.8248587571	0.1299435028	0.0451977401
2013	dreamy	34	30--39	89	68	19	2	0.7640449438	0.2134831461	0.0224719101
2014	dreamy	35	30--39	31	20	10	1	0.6451612903	0.3225806452	0.0322580645
2016	dreamy	37	30--39	12	8	3	1	0.6666666667	0.25	0.0833333333
2014	driver28	45	40--49	14	8	5	1	0.5714285714	0.3571428571	0.0714285714
2015	driver28	46	40--49	130	93	25	12	0.7153846154	0.1923076923	0.0923076923
2016	driver28	47	40--49	122	91	29	2	0.7459016393	0.237704918	0.0163934426
2017	driver28	48	40--49	18	10	7	1	0.5555555556	0.3888888889	0.0555555556
2010	Drömmer	45	40--49	55	42	5	8	0.7636363636	0.0909090909	0.1454545455
2011	Drömmer	46	40--49	16	8	5	3	0.5	0.3125	0.1875
2010	droppen25	42	40--49	22	21	1	0	0.9545454545	0.0454545455	0
2012	droppen25	44	40--49	10	10	0	0	1	0	0
2018	Drottningen1970	50	50--59	231	180	24	27	0.7792207792	0.1038961039	0.1168831169
2019	Drottningen1970	51	50--59	417	368	21	28	0.8824940048	0.0503597122	0.067146283
2020	Drottningen1970	52	50--59	366	323	27	16	0.8825136612	0.0737704918	0.043715847
2021	Drottningen1970	53	50--59	244	217	7	20	0.8893442623	0.0286885246	0.0819672131
2012	dukat	47	40--49	52	7	0	45	0.1346153846	0	0.8653846154
2013	dukat	48	40--49	53	5	0	48	0.0943396226	0	0.9056603774
2014	dukat	49	40--49	11	3	1	7	0.2727272727	0.0909090909	0.6363636364
2015	dukat	50	50--59	19	1	0	18	0.0526315789	0	0.9473684211
2013	Dulcinea	35	30--39	18	15	3	0	0.8333333333	0.1666666667	0
2017	Dumbledore	35	30--39	220	197	23	0	0.8954545455	0.1045454545	0
2007	Duva	21	20--29	32	30	2	0	0.9375	0.0625	0
2008	Duva	22	20--29	15	12	3	0	0.8	0.2	0
2010	Duva	24	20--29	60	31	28	1	0.5166666667	0.4666666667	0.0166666667
2009	Dynamic	31	30--39	51	40	0	11	0.7843137255	0	0.2156862745
2013	Dynastar	37	30--39	119	87	28	4	0.731092437	0.2352941176	0.0336134454
2014	Dynastar	38	30--39	33	32	1	0	0.9696969697	0.0303030303	0
2015	Dynastar	39	30--39	14	9	4	1	0.6428571429	0.2857142857	0.0714285714
2004	Ead	19	<20	14	6	5	3	0.4285714286	0.3571428571	0.2142857143
2006	Eaive	24	20--29	19	15	4	0	0.7894736842	0.2105263158	0
2020	Earlgrey	41	40--49	13	7	1	5	0.5384615385	0.0769230769	0.3846153846
2015	Ebbagr	18	<20	53	31	22	0	0.5849056604	0.4150943396	0
2005	ebben	37	30--39	117	117	0	0	1	0	0
2006	ebben	38	30--39	192	189	0	3	0.984375	0	0.015625
2007	ebben	39	30--39	247	245	0	2	0.991902834	0	0.008097166
2008	ebben	40	40--49	55	49	0	6	0.8909090909	0	0.1090909091
2009	ebben	41	40--49	487	486	1	0	0.9979466119	0.0020533881	0
2010	ebben	42	40--49	130	129	0	1	0.9923076923	0	0.0076923077
2011	ebben	43	40--49	198	198	0	0	1	0	0
2016	ebe91	26	20--29	23	18	0	5	0.7826086957	0	0.2173913043
2011	Eber	43	40--49	10	9	0	1	0.9	0	0.1
2012	Eber	44	40--49	17	17	0	0	1	0	0
2013	eber4	35	30--39	14	11	3	0	0.7857142857	0.2142857143	0
2015	eber4	37	30--39	17	11	6	0	0.6470588235	0.3529411765	0
2010	ebk88	24	20--29	40	35	2	3	0.875	0.05	0.075
2018	Ebo88	31	30--39	126	9	39	78	0.0714285714	0.3095238095	0.619047619
2019	Ebo88	32	30--39	24	6	0	18	0.25	0	0.75
2020	Ebo88	33	30--39	27	4	3	20	0.1481481481	0.1111111111	0.7407407407
2021	Ebo88	34	30--39	34	21	0	13	0.6176470588	0	0.3823529412
2008	ecco87	22	20--29	10	0	0	10	0	0	1
2013	ecco87	27	20--29	11	3	0	8	0.2727272727	0	0.7272727273
2004	Eddies	36	30--39	71	59	1	11	0.8309859155	0.014084507	0.1549295775
2011	Eddies	43	40--49	52	47	0	5	0.9038461538	0	0.0961538462
2006	Eddiesmamma	22	20--29	14	13	0	1	0.9285714286	0	0.0714285714
2007	Eddiesmamma	23	20--29	27	10	1	16	0.3703703704	0.037037037	0.5925925926
2009	Eddiesmamma	25	20--29	13	8	3	2	0.6153846154	0.2307692308	0.1538461538
2013	Edzy	35	30--39	12	12	0	0	1	0	0
2011	EeMe	26	20--29	27	22	5	0	0.8148148148	0.1851851852	0
2012	Effexor	26	20--29	82	4	0	78	0.0487804878	0	0.9512195122
2007	Egensinnig	39	30--39	11	11	0	0	1	0	0
2008	Egogirl	29	20--29	69	62	7	0	0.8985507246	0.1014492754	0
2016	Egon den stora	48	40--49	42	1	1	40	0.0238095238	0.0238095238	0.9523809524
2017	Egon den stora	49	40--49	69	2	0	67	0.0289855072	0	0.9710144928
2018	Egon den stora	50	50--59	107	0	1	106	0	0.0093457944	0.9906542056
2019	Egon den stora	51	50--59	76	2	1	73	0.0263157895	0.0131578947	0.9605263158
2020	Egon den stora	52	50--59	119	0	1	118	0	0.0084033613	0.9915966387
2021	Egon den stora	53	50--59	104	0	0	104	0	0	1
2009	Egon26	25	20--29	13	7	0	6	0.5384615385	0	0.4615384615
2015	Egon26	31	30--39	23	20	2	1	0.8695652174	0.0869565217	0.0434782609
2011	EightySix	26	20--29	17	17	0	0	1	0	0
2011	ekim	30	30--39	176	123	53	0	0.6988636364	0.3011363636	0
2012	eldflugan	32	30--39	15	12	3	0	0.8	0.2	0
2013	eldflugan	33	30--39	16	16	0	0	1	0	0
2010	Eldig72	39	30--39	49	39	10	0	0.7959183673	0.2040816327	0
2009	Eldsjäl	23	20--29	77	68	9	0	0.8831168831	0.1168831169	0
2010	Eldsjäl	24	20--29	30	26	4	0	0.8666666667	0.1333333333	0
2012	Eldsjäl	26	20--29	30	26	4	0	0.8666666667	0.1333333333	0
2013	Eldsjäl	27	20--29	25	21	4	0	0.84	0.16	0
2011	Eleator	33	30--39	19	13	6	0	0.6842105263	0.3157894737	0
2008	Eled	20	20--29	26	24	2	0	0.9230769231	0.0769230769	0
2009	Eled	21	20--29	12	12	0	0	1	0	0
2009	elegi	18	<20	14	10	0	4	0.7142857143	0	0.2857142857
2009	Eleni	25	20--29	118	30	17	71	0.2542372881	0.1440677966	0.6016949153
2010	Eleni	26	20--29	50	8	8	34	0.16	0.16	0.68
2011	Eleonor01	31	30--39	42	25	15	2	0.5952380952	0.3571428571	0.0476190476
2012	Eleonor01	32	30--39	37	34	3	0	0.9189189189	0.0810810811	0
2013	Eleonor01	33	30--39	65	55	9	1	0.8461538462	0.1384615385	0.0153846154
2014	Eleonor01	34	30--39	43	35	8	0	0.8139534884	0.1860465116	0
2015	Eleonor01	35	30--39	49	43	6	0	0.8775510204	0.1224489796	0
2016	Eleonor01	36	30--39	21	18	2	1	0.8571428571	0.0952380952	0.0476190476
2007	Elessario	23	20--29	13	9	2	2	0.6923076923	0.1538461538	0.1538461538
2008	Elessario	24	20--29	37	32	3	2	0.8648648649	0.0810810811	0.0540540541
2011	Eliana	43	40--49	38	8	0	30	0.2105263158	0	0.7894736842
2019	Elin P	35	30--39	203	175	28	0	0.8620689655	0.1379310345	0
2020	Elin P	36	30--39	105	94	11	0	0.8952380952	0.1047619048	0
2021	Elin P	37	30--39	19	16	3	0	0.8421052632	0.1578947368	0
2015	elin1989	27	20--29	21	20	1	0	0.9523809524	0.0476190476	0
2016	elin1989	28	20--29	104	94	10	0	0.9038461538	0.0961538462	0
2017	elin1989	29	20--29	85	76	9	0	0.8941176471	0.1058823529	0
2018	elin1989	30	30--39	103	91	12	0	0.8834951456	0.1165048544	0
2019	elin1989	31	30--39	56	49	7	0	0.875	0.125	0
2020	elin1989	32	30--39	22	22	0	0	1	0	0
2021	elin1989	33	30--39	73	67	6	0	0.9178082192	0.0821917808	0
2012	Elin85	28	20--29	20	20	0	0	1	0	0
2006	Elina87	38	30--39	12	2	1	9	0.1666666667	0.0833333333	0.75
2007	ElinC	20	20--29	18	9	0	9	0.5	0	0.5
2008	ElinC	21	20--29	59	48	3	8	0.813559322	0.0508474576	0.1355932203
2009	ElinC	22	20--29	22	16	3	3	0.7272727273	0.1363636364	0.1363636364
2010	elinnnnn	42	40--49	15	0	15	0	0	1	0
2012	elinos01	24	20--29	31	15	7	9	0.4838709677	0.2258064516	0.2903225806
2008	elinville	29	20--29	59	53	1	5	0.8983050847	0.0169491525	0.0847457627
2009	elinville	30	30--39	33	19	4	10	0.5757575758	0.1212121212	0.303030303
2010	elinville	31	30--39	28	22	3	3	0.7857142857	0.1071428571	0.1071428571
2012	elinville	33	30--39	29	27	2	0	0.9310344828	0.0689655172	0
2004	Elisa	36	30--39	16	13	3	0	0.8125	0.1875	0
2009	Elisie	26	20--29	34	34	0	0	1	0	0
2010	Elisie	27	20--29	19	18	1	0	0.9473684211	0.0526315789	0
2011	Elisie	28	20--29	64	62	2	0	0.96875	0.03125	0
2011	eliten	30	30--39	30	24	6	0	0.8	0.2	0
2012	eliten	31	30--39	22	21	1	0	0.9545454545	0.0454545455	0
2013	eliten	32	30--39	57	53	3	1	0.9298245614	0.0526315789	0.0175438596
2011	Ella26	43	40--49	101	57	22	22	0.5643564356	0.2178217822	0.2178217822
2011	ellabella04	36	30--39	22	22	0	0	1	0	0
2007	Ellah	39	30--39	38	27	11	0	0.7105263158	0.2894736842	0
2008	Ellah	40	40--49	24	17	5	2	0.7083333333	0.2083333333	0.0833333333
2010	Ellaria	22	20--29	10	8	2	0	0.8	0.2	0
2011	Ellaria	23	20--29	50	41	8	1	0.82	0.16	0.02
2012	Ellaria	24	20--29	118	100	11	7	0.8474576271	0.093220339	0.0593220339
2013	Ellaria	25	20--29	25	21	4	0	0.84	0.16	0
2014	Ellaria	26	20--29	10	8	2	0	0.8	0.2	0
2009	Ellas och Alvins mamma	33	30--39	15	2	1	12	0.1333333333	0.0666666667	0.8
2017	Elle N	49	40--49	104	79	23	2	0.7596153846	0.2211538462	0.0192307692
2018	Elle N	50	50--59	84	68	13	3	0.8095238095	0.1547619048	0.0357142857
2019	Elle N	51	50--59	22	15	7	0	0.6818181818	0.3181818182	0
2020	Elle N	52	50--59	103	93	10	0	0.9029126214	0.0970873786	0
2021	Elle N	53	50--59	18	12	6	0	0.6666666667	0.3333333333	0
2009	Elle84	26	20--29	11	8	0	3	0.7272727273	0	0.2727272727
2012	EllenH	45	40--49	76	43	0	33	0.5657894737	0	0.4342105263
2006	Ellentina	34	30--39	13	8	2	3	0.6153846154	0.1538461538	0.2307692308
2007	Ellentina	35	30--39	10	6	0	4	0.6	0	0.4
2008	EllieK	19	<20	21	18	2	1	0.8571428571	0.0952380952	0.0476190476
2007	Ellieott	20	20--29	32	24	6	2	0.75	0.1875	0.0625
2011	Ellieott	24	20--29	87	78	9	0	0.8965517241	0.1034482759	0
2012	Ellieott	25	20--29	44	40	4	0	0.9090909091	0.0909090909	0
2018	ellinoras	50	50--59	24	22	2	0	0.9166666667	0.0833333333	0
2008	ellla	26	20--29	83	61	16	6	0.734939759	0.1927710843	0.0722891566
2012	Elvali	28	20--29	37	28	5	4	0.7567567568	0.1351351351	0.1081081081
2017	Elviram	49	40--49	14	10	4	0	0.7142857143	0.2857142857	0
2019	Elviram	51	50--59	56	21	35	0	0.375	0.625	0
2020	Elviram	52	50--59	11	0	11	0	0	1	0
2006	Elvirasmamma	20	20--29	36	32	3	1	0.8888888889	0.0833333333	0.0277777778
2009	Elvirasmamma	23	20--29	11	2	0	9	0.1818181818	0	0.8181818182
2010	Elvirasmamma	24	20--29	18	1	0	17	0.0555555556	0	0.9444444444
2011	elwen	30	30--39	141	4	0	137	0.0283687943	0	0.9716312057
2012	elwen	31	30--39	154	11	0	143	0.0714285714	0	0.9285714286
2013	elwen	32	30--39	19	9	0	10	0.4736842105	0	0.5263157895
2014	elwen	33	30--39	31	19	0	12	0.6129032258	0	0.3870967742
2012	Ely	44	40--49	137	0	0	137	0	0	1
2015	Elyssa81	36	30--39	18	15	3	0	0.8333333333	0.1666666667	0
2007	Em00	19	<20	40	8	2	30	0.2	0.05	0.75
2008	Em00	20	20--29	89	14	0	75	0.1573033708	0	0.8426966292
2009	Em00	21	20--29	137	34	6	97	0.2481751825	0.0437956204	0.7080291971
2010	Em00	22	20--29	25	0	0	25	0	0	1
2011	Em00	23	20--29	31	0	0	31	0	0	1
2012	Em00	24	20--29	13	0	0	13	0	0	1
2011	Ema86	26	20--29	13	1	0	12	0.0769230769	0	0.9230769231
2012	Ema86	27	20--29	34	1	0	33	0.0294117647	0	0.9705882353
2014	Ema86	29	20--29	12	0	1	11	0	0.0833333333	0.9166666667
2017	Emale	49	40--49	50	47	3	0	0.94	0.06	0
2011	emchristina	25	20--29	43	3	1	39	0.0697674419	0.023255814	0.9069767442
2008	Emeli	56	50--59	102	90	12	0	0.8823529412	0.1176470588	0
2009	Emeli	57	50--59	253	210	29	14	0.8300395257	0.1146245059	0.0553359684
2010	Emeli	58	50--59	315	256	55	4	0.8126984127	0.1746031746	0.0126984127
2011	Emeli	59	50--59	410	345	65	0	0.8414634146	0.1585365854	0
2012	Emeli	60	>60	609	513	96	0	0.842364532	0.157635468	0
2013	Emeli	61	>60	676	562	110	4	0.8313609467	0.1627218935	0.0059171598
2014	Emeli	62	>60	342	283	55	4	0.8274853801	0.1608187135	0.0116959064
2015	Emeli	63	>60	58	53	4	1	0.9137931034	0.0689655172	0.0172413793
2012	emelianzei	22	20--29	43	40	3	0	0.9302325581	0.0697674419	0
2010	Emelie1988	23	20--29	13	10	0	3	0.7692307692	0	0.2307692308
2011	Emelie578	27	20--29	17	14	3	0	0.8235294118	0.1764705882	0
2010	EmelieL	21	20--29	21	2	0	19	0.0952380952	0	0.9047619048
2011	EmelieL	22	20--29	13	6	0	7	0.4615384615	0	0.5384615385
2010	emelielj	22	20--29	15	6	0	9	0.4	0	0.6
2011	emelielj	23	20--29	42	24	2	16	0.5714285714	0.0476190476	0.380952381
2012	emelielj	24	20--29	101	28	4	69	0.2772277228	0.0396039604	0.6831683168
2013	emelielj	25	20--29	21	14	4	3	0.6666666667	0.1904761905	0.1428571429
2009	emeliev	18	<20	22	9	1	12	0.4090909091	0.0454545455	0.5454545455
2006	EmelieW	38	30--39	24	23	1	0	0.9583333333	0.0416666667	0
2011	Emeliie89	23	20--29	13	4	2	7	0.3076923077	0.1538461538	0.5384615385
2012	Emeliie89	24	20--29	128	35	9	84	0.2734375	0.0703125	0.65625
2012	EmeNo11	25	20--29	48	33	1	14	0.6875	0.0208333333	0.2916666667
2016	Emerencia	48	40--49	109	66	2	41	0.6055045872	0.0183486239	0.376146789
2017	Emerencia	49	40--49	12	5	0	7	0.4166666667	0	0.5833333333
2010	Emilia75	36	30--39	20	17	3	0	0.85	0.15	0
2009	emilial	22	20--29	18	0	0	18	0	0	1
2005	emiliasmamma	20	20--29	12	12	0	0	1	0	0
2006	emiliasmamma	21	20--29	20	19	0	1	0.95	0	0.05
2010	Emma Elisabeth	21	20--29	39	2	0	37	0.0512820513	0	0.9487179487
2011	Emma Elisabeth	22	20--29	10	0	0	10	0	0	1
2011	Emma2009	23	20--29	15	14	1	0	0.9333333333	0.0666666667	0
2012	Emma2009	24	20--29	20	16	2	2	0.8	0.1	0.1
2007	Emma77	31	30--39	10	10	0	0	1	0	0
2012	EmmaHenke	34	30--39	10	0	0	10	0	0	1
2008	EmmAhh	23	20--29	12	12	0	0	1	0	0
2009	EmmAhh	24	20--29	16	15	1	0	0.9375	0.0625	0
2010	EmmAhh	25	20--29	16	12	4	0	0.75	0.25	0
2011	EmmAhh	26	20--29	34	30	4	0	0.8823529412	0.1176470588	0
2012	emmak	44	40--49	39	18	3	18	0.4615384615	0.0769230769	0.4615384615
2010	EmmaLengstrand	25	20--29	12	11	0	1	0.9166666667	0	0.0833333333
2011	EmmaLengstrand	26	20--29	11	6	0	5	0.5454545455	0	0.4545454545
2007	emmalisa	39	30--39	20	17	3	0	0.85	0.15	0
2013	Emmanen	21	20--29	12	11	0	1	0.9166666667	0	0.0833333333
2009	EmmaOh	31	30--39	106	90	15	1	0.8490566038	0.141509434	0.0094339623
2010	EmmaOh	32	30--39	90	69	21	0	0.7666666667	0.2333333333	0
2011	EmmaOh	33	30--39	16	16	0	0	1	0	0
