post_year	username	age	agebin	total	v1abs	v2abs	v3abs	v1rel	v2rel	v3rel
2010	Manchester	42	40--49	67	1	66	0	0.0149253731	0.9850746269	0
2011	Manchester	43	40--49	50	0	50	0	0	1	0
2010	mandelblomma	22	20--29	37	4	33	0	0.1081081081	0.8918918919	0
2011	mandelblomma	23	20--29	132	13	118	1	0.0984848485	0.8939393939	0.0075757576
2012	mandelblomma	24	20--29	78	7	70	1	0.0897435897	0.8974358974	0.0128205128
2013	mandelblomma	25	20--29	43	3	40	0	0.0697674419	0.9302325581	0
2011	Mandy1981	31	30--39	11	3	8	0	0.2727272727	0.7272727273	0
2012	Mandy1981	32	30--39	17	1	16	0	0.0588235294	0.9411764706	0
2008	Mania x2	32	30--39	11	0	11	0	0	1	0
2012	Mara	40	40--49	10	0	10	0	0	1	0
2020	mari123	66	>60	45	0	45	0	0	1	0
2021	mari123	67	>60	40	4	31	5	0.1	0.775	0.125
2011	Maria1984	28	20--29	27	4	23	0	0.1481481481	0.8518518519	0
2007	MariaE	29	20--29	20	0	0	20	0	0	1
2009	MariaE	31	30--39	12	0	0	12	0	0	1
2008	mariahammarberg	29	20--29	18	0	18	0	0	1	0
2013	mariaheterjag	33	30--39	11	0	11	0	0	1	0
2008	marina 81	40	40--49	35	1	32	2	0.0285714286	0.9142857143	0.0571428571
2006	markattan	38	30--39	13	0	0	13	0	0	1
2012	marla333	27	20--29	17	8	9	0	0.4705882353	0.5294117647	0
2007	Marleen	23	20--29	19	12	0	7	0.6315789474	0	0.3684210526
2009	Marleen	25	20--29	68	68	0	0	1	0	0
2010	Marleen	26	20--29	108	92	1	15	0.8518518519	0.0092592593	0.1388888889
2015	MaryM	41	40--49	13	2	11	0	0.1538461538	0.8461538462	0
2011	marysoul	25	20--29	22	12	0	10	0.5454545455	0	0.4545454545
2007	Maskot	38	30--39	24	0	24	0	0	1	0
2008	Maskot	39	30--39	48	1	47	0	0.0208333333	0.9791666667	0
2009	Maskot	40	40--49	34	2	32	0	0.0588235294	0.9411764706	0
2011	Maskot	42	40--49	23	1	22	0	0.0434782609	0.9565217391	0
2012	Maskot	43	40--49	78	3	75	0	0.0384615385	0.9615384615	0
2013	Maskot	44	40--49	11	0	11	0	0	1	0
2014	mastress	54	50--59	52	0	1	51	0	0.0192307692	0.9807692308
2012	Matkvinnan	19	<20	12	2	10	0	0.1666666667	0.8333333333	0
2011	MattiasFru	23	20--29	52	2	2	48	0.0384615385	0.0384615385	0.9230769231
2010	Mavios	41	40--49	10	0	10	0	0	1	0
2006	Maximumtaste	20	20--29	13	8	0	5	0.6153846154	0	0.3846153846
2010	Maxipaxi	42	40--49	11	0	11	0	0	1	0
2005	MayaS	37	30--39	11	2	9	0	0.1818181818	0.8181818182	0
2006	MayaS	38	30--39	16	3	13	0	0.1875	0.8125	0
2007	Mea Culpa	39	30--39	36	0	34	2	0	0.9444444444	0.0555555556
2008	Meah	31	30--39	10	0	9	1	0	0.9	0.1
2005	Meline	37	30--39	21	1	20	0	0.0476190476	0.9523809524	0
2018	Mella-Bella	33	30--39	29	0	19	10	0	0.6551724138	0.3448275862
2019	Mella-Bella	34	30--39	15	2	12	1	0.1333333333	0.8	0.0666666667
2006	MeMayo	35	30--39	11	0	0	11	0	0	1
2011	MeMayo	40	40--49	15	1	1	13	0.0666666667	0.0666666667	0.8666666667
2012	mementa	43	40--49	18	4	13	1	0.2222222222	0.7222222222	0.0555555556
2013	mementa	44	40--49	11	0	10	1	0	0.9090909091	0.0909090909
2014	mercury	46	40--49	12	0	12	0	0	1	0
2016	Meriall	38	30--39	42	4	38	0	0.0952380952	0.9047619048	0
2017	Meriall	39	30--39	121	4	117	0	0.0330578512	0.9669421488	0
2018	Meriall	40	40--49	88	7	81	0	0.0795454545	0.9204545455	0
2019	Meriall	41	40--49	36	4	32	0	0.1111111111	0.8888888889	0
2006	merlot	38	30--39	16	13	0	3	0.8125	0	0.1875
2011	Merlot	43	40--49	67	2	65	0	0.0298507463	0.9701492537	0
2012	Merlot	44	40--49	33	0	33	0	0	1	0
2009	metin	41	40--49	33	31	1	1	0.9393939394	0.0303030303	0.0303030303
2010	metin	42	40--49	20	20	0	0	1	0	0
2013	metin	45	40--49	38	38	0	0	1	0	0
2007	mHalmstadsmamma	38	30--39	17	1	16	0	0.0588235294	0.9411764706	0
2008	mHalmstadsmamma	39	30--39	18	1	17	0	0.0555555556	0.9444444444	0
2011	MHK	30	30--39	20	1	19	0	0.05	0.95	0
2010	Mia386	23	20--29	11	0	1	10	0	0.0909090909	0.9090909091
2014	MiaIa90	25	20--29	20	13	0	7	0.65	0	0.35
2005	miamartini	25	20--29	15	8	0	7	0.5333333333	0	0.4666666667
2006	miamartini	26	20--29	28	21	0	7	0.75	0	0.25
2008	Michas	18	<20	19	0	19	0	0	1	0
2011	Mickan	26	20--29	21	0	0	21	0	0	1
2009	mika85	25	20--29	22	15	4	3	0.6818181818	0.1818181818	0.1363636364
2007	Mika86	22	20--29	10	10	0	0	1	0	0
2015	mikaaaela	24	20--29	28	5	0	23	0.1785714286	0	0.8214285714
2010	mikroE	29	20--29	22	2	20	0	0.0909090909	0.9090909091	0
2011	mikroE	30	30--39	100	9	90	1	0.09	0.9	0.01
2012	mikroE	31	30--39	101	5	96	0	0.0495049505	0.9504950495	0
2013	mikroE	32	30--39	31	1	30	0	0.0322580645	0.9677419355	0
2005	Milia	34	30--39	13	0	9	4	0	0.6923076923	0.3076923077
2010	miljarden	35	30--39	14	0	14	0	0	1	0
2011	miljarden	36	30--39	31	1	30	0	0.0322580645	0.9677419355	0
2012	miljarden	37	30--39	58	1	57	0	0.0172413793	0.9827586207	0
2013	miljarden	38	30--39	12	0	11	1	0	0.9166666667	0.0833333333
2013	Mimmi85	29	20--29	13	0	7	6	0	0.5384615385	0.4615384615
2007	Mina72	36	30--39	103	0	102	1	0	0.9902912621	0.0097087379
2008	Mina72	37	30--39	18	1	16	1	0.0555555556	0.8888888889	0.0555555556
2009	Mina72	38	30--39	17	0	17	0	0	1	0
2012	Mine18	23	20--29	16	7	9	0	0.4375	0.5625	0
2013	Mineralvatten	31	30--39	138	5	124	9	0.0362318841	0.8985507246	0.0652173913
2011	minigurkan	43	40--49	10	0	10	0	0	1	0
2017	Minimalen	55	50--59	13	0	12	1	0	0.9230769231	0.0769230769
2018	Minimalen	56	50--59	12	1	11	0	0.0833333333	0.9166666667	0
2020	Minimalen	58	50--59	11	0	11	0	0	1	0
2012	Miniz1983	30	30--39	16	3	13	0	0.1875	0.8125	0
2009	mirre67	43	40--49	10	0	8	2	0	0.8	0.2
2010	mirre67	44	40--49	104	8	81	15	0.0769230769	0.7788461538	0.1442307692
2011	mirre67	45	40--49	119	5	111	3	0.0420168067	0.9327731092	0.025210084
2012	mirre67	46	40--49	91	4	82	5	0.043956044	0.9010989011	0.0549450549
2007	mirrebusan	24	20--29	14	4	0	10	0.2857142857	0	0.7142857143
2008	mirrebusan	25	20--29	38	13	1	24	0.3421052632	0.0263157895	0.6315789474
2011	Misery	43	40--49	10	0	10	0	0	1	0
2010	Miss Cee	31	30--39	64	1	63	0	0.015625	0.984375	0
2011	Miss Cee	32	30--39	25	0	25	0	0	1	0
2011	MissAdelaide	35	30--39	10	2	4	4	0.2	0.4	0.4
2013	Missermajser	41	40--49	10	3	5	2	0.3	0.5	0.2
2019	Missermajser	47	40--49	20	2	13	5	0.1	0.65	0.25
2010	MissLillan	51	50--59	25	1	24	0	0.04	0.96	0
2015	MissNastrax	28	20--29	27	1	26	0	0.037037037	0.962962963	0
2017	MissNastrax	30	30--39	45	1	44	0	0.0222222222	0.9777777778	0
2009	MissUnderstood80	30	30--39	11	10	0	1	0.9090909091	0	0.0909090909
2011	mithrandil	30	30--39	12	2	0	10	0.1666666667	0	0.8333333333
2004	Mitti	24	20--29	11	3	8	0	0.2727272727	0.7272727273	0
2008	mkp	21	20--29	25	1	22	2	0.04	0.88	0.08
2007	Moasmostermia	22	20--29	13	13	0	0	1	0	0
2007	Moatje	39	30--39	18	0	15	3	0	0.8333333333	0.1666666667
2010	ModestyB	30	30--39	12	0	0	12	0	0	1
2011	ModestyB	31	30--39	15	1	1	13	0.0666666667	0.0666666667	0.8666666667
2009	modestyclara	32	30--39	10	2	7	1	0.2	0.7	0.1
2010	Modig	23	20--29	15	0	0	15	0	0	1
2011	Molvicmax	34	30--39	13	2	11	0	0.1538461538	0.8461538462	0
2004	mon	36	30--39	10	2	8	0	0.2	0.8	0
2016	monkees	48	40--49	34	0	31	3	0	0.9117647059	0.0882352941
2017	monkees	49	40--49	18	1	15	2	0.0555555556	0.8333333333	0.1111111111
2004	Monky	36	30--39	16	0	14	2	0	0.875	0.125
2011	MoonlightRose	20	20--29	11	2	8	1	0.1818181818	0.7272727273	0.0909090909
2012	MoonlightRose	21	20--29	70	7	60	3	0.1	0.8571428571	0.0428571429
2008	Mopsan	23	20--29	17	2	10	5	0.1176470588	0.5882352941	0.2941176471
2009	Mopsan	24	20--29	41	5	35	1	0.1219512195	0.8536585366	0.0243902439
2011	MorsningKorsning	43	40--49	13	1	12	0	0.0769230769	0.9230769231	0
2012	MRMR1	49	40--49	23	6	17	0	0.2608695652	0.7391304348	0
2013	MRMR1	50	50--59	12	2	10	0	0.1666666667	0.8333333333	0
2012	MrNorth	26	20--29	14	0	14	0	0	1	0
2012	MrsC74	40	40--49	17	2	9	6	0.1176470588	0.5294117647	0.3529411765
2011	MrsHW	26	20--29	20	13	3	4	0.65	0.15	0.2
2011	MrsKnapa	27	20--29	140	80	59	1	0.5714285714	0.4214285714	0.0071428571
2012	MrsKnapa	28	20--29	121	65	56	0	0.5371900826	0.4628099174	0
2013	MrsKnapa	29	20--29	26	14	12	0	0.5384615385	0.4615384615	0
2011	MrSmith	28	20--29	15	2	13	0	0.1333333333	0.8666666667	0
2006	MSB	38	30--39	11	1	5	5	0.0909090909	0.4545454545	0.4545454545
2005	msblaise	30	30--39	14	0	0	14	0	0	1
2011	MsM84	28	20--29	16	0	16	0	0	1	0
2014	MsM84	31	30--39	14	0	14	0	0	1	0
2015	MsM84	32	30--39	10	0	10	0	0	1	0
2017	MsM84	34	30--39	12	0	12	0	0	1	0
2018	MsM84	35	30--39	17	1	16	0	0.0588235294	0.9411764706	0
2019	MsM84	36	30--39	12	0	12	0	0	1	0
2020	MsM84	37	30--39	11	0	10	1	0	0.9090909091	0.0909090909
2006	msmalin	26	20--29	62	3	59	0	0.0483870968	0.9516129032	0
2007	msmalin	27	20--29	14	2	12	0	0.1428571429	0.8571428571	0
2009	msmalin	29	20--29	12	0	12	0	0	1	0
2012	msmalin	32	30--39	36	2	32	2	0.0555555556	0.8888888889	0.0555555556
2013	msmalin	33	30--39	27	1	21	5	0.037037037	0.7777777778	0.1851851852
2015	muffinsmagen	47	40--49	16	1	15	0	0.0625	0.9375	0
2009	Mulllis	25	20--29	16	13	3	0	0.8125	0.1875	0
2008	Multignutten	30	30--39	14	0	13	1	0	0.9285714286	0.0714285714
2011	Multignutten	33	30--39	21	2	19	0	0.0952380952	0.9047619048	0
2011	mumama	32	30--39	13	0	13	0	0	1	0
2009	Mummy	41	40--49	16	1	14	1	0.0625	0.875	0.0625
2010	Mummy	42	40--49	20	2	18	0	0.1	0.9	0
2012	Mumriken	44	40--49	34	2	32	0	0.0588235294	0.9411764706	0
2012	Mutter80	33	30--39	11	7	1	3	0.6363636364	0.0909090909	0.2727272727
2007	My sunshine	23	20--29	57	15	12	30	0.2631578947	0.2105263158	0.5263157895
2008	My sunshine	24	20--29	20	0	7	13	0	0.35	0.65
2005	MyDignity	27	20--29	15	1	14	0	0.0666666667	0.9333333333	0
2007	Mylla	29	20--29	13	0	5	8	0	0.3846153846	0.6153846154
2009	Mylla	31	30--39	22	0	10	12	0	0.4545454545	0.5454545455
2010	Mylla	32	30--39	11	1	9	1	0.0909090909	0.8181818182	0.0909090909
2011	Mylla	33	30--39	14	0	13	1	0	0.9285714286	0.0714285714
2012	Mylla	34	30--39	42	4	35	3	0.0952380952	0.8333333333	0.0714285714
2011	mymy	40	40--49	21	0	20	1	0	0.9523809524	0.0476190476
2012	Mynta	44	40--49	13	1	12	0	0.0769230769	0.9230769231	0
2010	mysmamma84	27	20--29	26	23	0	3	0.8846153846	0	0.1153846154
2011	mysmamma84	28	20--29	28	19	0	9	0.6785714286	0	0.3214285714
2009	Myzan	35	30--39	42	0	2	40	0	0.0476190476	0.9523809524
2010	Myzan	36	30--39	19	0	0	19	0	0	1
2011	Myzan	37	30--39	15	0	1	14	0	0.0666666667	0.9333333333
2007	NadiaMi	34	30--39	691	8	679	4	0.011577424	0.982633864	0.005788712
2008	NadiaMi	35	30--39	791	6	780	5	0.007585335	0.9860935525	0.0063211125
2009	NadiaMi	36	30--39	659	12	641	6	0.0182094082	0.9726858877	0.0091047041
2010	NadiaMi	37	30--39	504	1	500	3	0.001984127	0.9920634921	0.005952381
2011	NadiaMi	38	30--39	381	6	374	1	0.0157480315	0.9816272966	0.0026246719
2012	NadiaMi	39	30--39	393	1	391	1	0.0025445293	0.9949109415	0.0025445293
2013	NadiaMi	40	40--49	114	0	114	0	0	1	0
2014	NadiaMi	41	40--49	18	1	17	0	0.0555555556	0.9444444444	0
2004	Nahla	36	30--39	15	0	15	0	0	1	0
2011	Nallen	33	30--39	31	1	2	28	0.0322580645	0.064516129	0.9032258065
2012	Naniismamma	22	20--29	147	87	2	58	0.5918367347	0.0136054422	0.3945578231
2013	Naniismamma	23	20--29	48	24	0	24	0.5	0	0.5
2009	nate	31	30--39	17	10	7	0	0.5882352941	0.4117647059	0
2009	nathaiie	23	20--29	13	11	0	2	0.8461538462	0	0.1538461538
2011	Natli	28	20--29	14	0	12	2	0	0.8571428571	0.1428571429
2006	Nats	38	30--39	11	0	11	0	0	1	0
2005	Neko	37	30--39	40	1	39	0	0.025	0.975	0
2006	Neko	38	30--39	142	6	134	2	0.0422535211	0.9436619718	0.014084507
2007	Neko	39	30--39	84	4	79	1	0.0476190476	0.9404761905	0.0119047619
2008	Neko	40	40--49	64	2	62	0	0.03125	0.96875	0
2009	Neko	41	40--49	88	6	82	0	0.0681818182	0.9318181818	0
2010	Neko	42	40--49	22	1	21	0	0.0454545455	0.9545454545	0
2012	Neko	44	40--49	13	0	13	0	0	1	0
2011	NeLi	43	40--49	27	2	25	0	0.0740740741	0.9259259259	0
2005	Nelia	20	20--29	12	3	8	1	0.25	0.6666666667	0.0833333333
2007	nelie	39	30--39	12	0	9	3	0	0.75	0.25
2017	NELJ	45	40--49	24	2	22	0	0.0833333333	0.9166666667	0
2018	NELJ	46	40--49	41	2	39	0	0.0487804878	0.9512195122	0
2008	Nettan1982	27	20--29	20	0	18	2	0	0.9	0.1
2011	Never ending story	24	20--29	136	98	0	38	0.7205882353	0	0.2794117647
2012	Never ending story	25	20--29	94	63	1	30	0.670212766	0.0106382979	0.3191489362
2010	new age	32	30--39	33	0	0	33	0	0	1
2012	next2u	42	40--49	14	1	13	0	0.0714285714	0.9285714286	0
2013	next2u	43	40--49	16	0	15	1	0	0.9375	0.0625
2012	Nihilisten	44	40--49	28	0	26	2	0	0.9285714286	0.0714285714
2010	Niiskuneiti	24	20--29	80	1	79	0	0.0125	0.9875	0
2005	nikon	36	30--39	11	2	9	0	0.1818181818	0.8181818182	0
2004	NinaFina	36	30--39	22	0	22	0	0	1	0
2006	NinaFina	38	30--39	10	0	10	0	0	1	0
2005	Nisen	37	30--39	10	0	10	0	0	1	0
2016	Nizon	31	30--39	31	0	31	0	0	1	0
2016	nnnnnnnn	48	40--49	80	3	77	0	0.0375	0.9625	0
2017	nnnnnnnn	49	40--49	90	3	87	0	0.0333333333	0.9666666667	0
2018	nnnnnnnn	50	50--59	61	1	60	0	0.0163934426	0.9836065574	0
2019	nnnnnnnn	51	50--59	71	1	66	4	0.014084507	0.9295774648	0.0563380282
2020	nnnnnnnn	52	50--59	51	0	51	0	0	1	0
2021	nnnnnnnn	53	50--59	32	1	31	0	0.03125	0.96875	0
2011	nobilis	46	40--49	13	0	0	13	0	0	1
2013	Nöjd man	52	50--59	109	31	67	11	0.2844036697	0.6146788991	0.1009174312
2014	Nöjd man	53	50--59	199	97	97	5	0.4874371859	0.4874371859	0.0251256281
2017	NomenNescio	32	30--39	70	4	66	0	0.0571428571	0.9428571429	0
2017	Nomourn	29	20--29	15	0	14	1	0	0.9333333333	0.0666666667
2007	noodle	39	30--39	11	0	11	0	0	1	0
2006	Norrbotten	38	30--39	51	37	0	14	0.7254901961	0	0.2745098039
2007	Norrbotten	39	30--39	29	22	0	7	0.7586206897	0	0.2413793103
2011	norrlandsflicka	33	30--39	23	0	1	22	0	0.0434782609	0.9565217391
2012	norrlandsflicka	34	30--39	10	1	0	9	0.1	0	0.9
2013	norrlandsflicka	35	30--39	11	0	0	11	0	0	1
2011	NSM	43	40--49	18	0	16	2	0	0.8888888889	0.1111111111
2014	Numminen	40	40--49	10	0	10	0	0	1	0
2017	oanonym	47	40--49	24	7	7	10	0.2916666667	0.2916666667	0.4166666667
2018	oanonym	48	40--49	33	5	21	7	0.1515151515	0.6363636364	0.2121212121
2019	Ocdkille	42	40--49	30	0	0	30	0	0	1
2012	Oförglömlig	25	20--29	54	15	39	0	0.2777777778	0.7222222222	0
2013	Oförglömlig	26	20--29	29	4	25	0	0.1379310345	0.8620689655	0
2012	Ojsan	44	40--49	12	1	4	7	0.0833333333	0.3333333333	0.5833333333
2013	Ojsan	45	40--49	32	3	21	8	0.09375	0.65625	0.25
2014	Ojsan	46	40--49	13	0	11	2	0	0.8461538462	0.1538461538
2011	oki	36	30--39	30	0	0	30	0	0	1
2014	oki	39	30--39	14	0	14	0	0	1	0
2018	OlgaElvira	67	>60	65	5	58	2	0.0769230769	0.8923076923	0.0307692308
2019	OlgaElvira	68	>60	16	1	15	0	0.0625	0.9375	0
2011	ollebulle86	26	20--29	10	6	0	4	0.6	0	0.4
2010	Ollibolli	29	20--29	10	0	10	0	0	1	0
2013	Ollibolli	32	30--39	32	0	32	0	0	1	0
2014	Ollibolli	33	30--39	14	0	14	0	0	1	0
2012	olw24311	35	30--39	16	1	15	0	0.0625	0.9375	0
2005	olympia71	35	30--39	12	0	0	12	0	0	1
2006	olympia71	36	30--39	14	0	1	13	0	0.0714285714	0.9285714286
2007	olympia71	37	30--39	135	7	17	111	0.0518518519	0.1259259259	0.8222222222
2008	olympia71	38	30--39	32	0	7	25	0	0.21875	0.78125
2009	olympia71	39	30--39	11	0	0	11	0	0	1
2012	olympia71	42	40--49	14	0	1	13	0	0.0714285714	0.9285714286
2009	ooemilyoo	25	20--29	28	5	0	23	0.1785714286	0	0.8214285714
2017	ostpaj	30	30--39	11	2	9	0	0.1818181818	0.8181818182	0
2012	Otäcking	24	20--29	14	2	12	0	0.1428571429	0.8571428571	0
2013	Otäcking	25	20--29	16	0	15	1	0	0.9375	0.0625
2005	Pallas	33	30--39	54	0	54	0	0	1	0
2006	Pallas	34	30--39	161	4	156	1	0.0248447205	0.9689440994	0.0062111801
2007	Pallas	35	30--39	26	0	26	0	0	1	0
2008	Pallas	36	30--39	67	2	64	1	0.0298507463	0.9552238806	0.0149253731
2009	Pallas	37	30--39	26	0	26	0	0	1	0
2011	Pallas	39	30--39	41	0	41	0	0	1	0
2012	Pallas	40	40--49	58	1	56	1	0.0172413793	0.9655172414	0.0172413793
2013	Pallas	41	40--49	34	1	32	1	0.0294117647	0.9411764706	0.0294117647
2006	Panope	28	20--29	27	1	20	6	0.037037037	0.7407407407	0.2222222222
2011	Panthera leo	37	30--39	43	0	30	13	0	0.6976744186	0.3023255814
2008	paola	40	40--49	15	10	4	1	0.6666666667	0.2666666667	0.0666666667
2005	Pärlan81	25	20--29	25	1	0	24	0.04	0	0.96
2013	paron	28	20--29	11	1	10	0	0.0909090909	0.9090909091	0
2006	Päronskrutt	36	30--39	12	1	11	0	0.0833333333	0.9166666667	0
2007	Päronskrutt	37	30--39	15	0	13	2	0	0.8666666667	0.1333333333
2007	Peand	39	30--39	11	0	11	0	0	1	0
2015	PennyLane	38	30--39	13	0	12	1	0	0.9230769231	0.0769230769
2007	Perniilla	18	<20	11	0	11	0	0	1	0
2013	Peter37	42	40--49	10	0	0	10	0	0	1
2008	PetraMunchen	38	30--39	17	1	4	12	0.0588235294	0.2352941176	0.7058823529
2010	Petrellie	38	30--39	19	0	18	1	0	0.9473684211	0.0526315789
2012	Petrellie	40	40--49	27	1	26	0	0.037037037	0.962962963	0
2013	Petrellie	41	40--49	21	0	21	0	0	1	0
2014	Phalaenopsis	36	30--39	23	1	22	0	0.0434782609	0.9565217391	0
2015	Phalaenopsis	37	30--39	31	0	31	0	0	1	0
2017	Phalaenopsis	39	30--39	15	0	15	0	0	1	0
2018	Phalaenopsis	40	40--49	29	0	29	0	0	1	0
2019	Phalaenopsis	41	40--49	10	0	10	0	0	1	0
2020	Phalaenopsis	42	40--49	20	1	19	0	0.05	0.95	0
2010	Philippa	42	40--49	14	2	0	12	0.1428571429	0	0.8571428571
2012	Philippa	44	40--49	28	0	2	26	0	0.0714285714	0.9285714286
2013	Philippa	45	40--49	37	2	0	35	0.0540540541	0	0.9459459459
2014	Philippa	46	40--49	23	0	0	23	0	0	1
2009	Pigeon	21	20--29	18	0	17	1	0	0.9444444444	0.0555555556
2010	Pigeon	22	20--29	32	2	30	0	0.0625	0.9375	0
2011	Pigeon	23	20--29	17	0	17	0	0	1	0
2012	Pigeon	24	20--29	20	0	20	0	0	1	0
2010	piiiinkcat	28	20--29	18	1	17	0	0.0555555556	0.9444444444	0
2019	Pilsner	48	40--49	13	1	11	1	0.0769230769	0.8461538462	0.0769230769
2012	Pim	30	30--39	13	0	13	0	0	1	0
2013	Pim	31	30--39	10	0	10	0	0	1	0
2007	Pirog	18	<20	15	3	12	0	0.2	0.8	0
2008	Pirog	19	<20	33	3	29	1	0.0909090909	0.8787878788	0.0303030303
2012	Pissenisse	28	20--29	18	0	7	11	0	0.3888888889	0.6111111111
2013	Pissenisse	29	20--29	13	0	9	4	0	0.6923076923	0.3076923077
2014	Pissenisse	30	30--39	10	1	9	0	0.1	0.9	0
2016	Pkb	28	20--29	68	1	41	26	0.0147058824	0.6029411765	0.3823529412
2006	Pletti	41	40--49	11	0	11	0	0	1	0
2013	Plopps80	34	30--39	13	6	1	6	0.4615384615	0.0769230769	0.4615384615
2014	Plopps80	35	30--39	12	12	0	0	1	0	0
2013	pluttbebis	42	40--49	10	0	10	0	0	1	0
2012	Pluttisen	22	20--29	13	8	5	0	0.6153846154	0.3846153846	0
2009	pluvdo	24	20--29	13	0	13	0	0	1	0
2010	pluvdo	25	20--29	78	3	75	0	0.0384615385	0.9615384615	0
2011	pluvdo	26	20--29	105	2	102	1	0.019047619	0.9714285714	0.0095238095
2012	pluvdo	27	20--29	128	10	117	1	0.078125	0.9140625	0.0078125
2013	pluvdo	28	20--29	198	0	198	0	0	1	0
2014	pluvdo	29	20--29	55	0	55	0	0	1	0
2017	Poascenko	52	50--59	12	2	9	1	0.1666666667	0.75	0.0833333333
2007	Pochahontas	35	30--39	26	0	2	24	0	0.0769230769	0.9230769231
2008	Pochahontas	36	30--39	17	0	1	16	0	0.0588235294	0.9411764706
2013	pojkens	40	40--49	13	1	12	0	0.0769230769	0.9230769231	0
2011	Pondus	36	30--39	12	0	12	0	0	1	0
2012	Pondus	37	30--39	18	0	16	2	0	0.8888888889	0.1111111111
2017	Pope Joan II	49	40--49	47	0	47	0	0	1	0
2018	Pope Joan II	50	50--59	407	7	400	0	0.0171990172	0.9828009828	0
2019	Pope Joan II	51	50--59	253	5	248	0	0.0197628458	0.9802371542	0
2020	Pope Joan II	52	50--59	174	7	167	0	0.0402298851	0.9597701149	0
2021	Pope Joan II	53	50--59	65	0	65	0	0	1	0
2013	power	26	20--29	10	0	10	0	0	1	0
2011	pralin	25	20--29	22	0	0	22	0	0	1
2007	pratglada tjejen	21	20--29	16	2	14	0	0.125	0.875	0
2006	prickelina	25	20--29	10	1	9	0	0.1	0.9	0
2012	Primmeling	38	30--39	24	0	14	10	0	0.5833333333	0.4166666667
2013	Primmeling	39	30--39	10	1	7	2	0.1	0.7	0.2
2012	principessan	28	20--29	11	0	11	0	0	1	0
2013	PrinsessanLeia	36	30--39	17	3	14	0	0.1764705882	0.8235294118	0
2014	PrinsessanLeia	37	30--39	14	1	13	0	0.0714285714	0.9285714286	0
2011	prospicientia	34	30--39	15	1	14	0	0.0666666667	0.9333333333	0
2013	prospicientia	36	30--39	10	0	10	0	0	1	0
2016	prospicientia	39	30--39	13	1	12	0	0.0769230769	0.9230769231	0
2014	Prutt	46	40--49	11	0	11	0	0	1	0
2008	Psychadelia	27	20--29	12	1	11	0	0.0833333333	0.9166666667	0
2012	PumpkinQueen	32	30--39	72	4	68	0	0.0555555556	0.9444444444	0
2011	Pussakaninen	19	<20	34	0	28	6	0	0.8235294118	0.1764705882
2005	Pusselbiten86	20	20--29	14	13	0	1	0.9285714286	0	0.0714285714
2007	Pusselbiten86	22	20--29	30	30	0	0	1	0	0
2009	Pusselbiten86	24	20--29	10	9	0	1	0.9	0	0.1
2010	Pusselbiten86	25	20--29	12	7	0	5	0.5833333333	0	0.4166666667
2004	Pyris	28	20--29	35	0	0	35	0	0	1
2005	Pyris	29	20--29	35	0	0	35	0	0	1
2006	Pyris	30	30--39	59	0	12	47	0	0.2033898305	0.7966101695
2007	Pyris	31	30--39	57	2	2	53	0.0350877193	0.0350877193	0.9298245614
2008	Pyris	32	30--39	81	0	9	72	0	0.1111111111	0.8888888889
2009	Pyris	33	30--39	38	0	5	33	0	0.1315789474	0.8684210526
2010	Pyris	34	30--39	23	0	1	22	0	0.0434782609	0.9565217391
2011	Pyris	35	30--39	43	1	0	42	0.023255814	0	0.976744186
2008	Pysen	40	40--49	17	2	6	9	0.1176470588	0.3529411765	0.5294117647
2017	Queennr1	49	40--49	55	3	40	12	0.0545454545	0.7272727273	0.2181818182
2018	Queennr1	50	50--59	12	1	5	6	0.0833333333	0.4166666667	0.5
2009	qwertyui	41	40--49	15	2	13	0	0.1333333333	0.8666666667	0
2011	R3becca	22	20--29	21	3	4	14	0.1428571429	0.1904761905	0.6666666667
2012	R3becca	23	20--29	15	4	4	7	0.2666666667	0.2666666667	0.4666666667
2013	Raggarmunk	34	30--39	53	35	0	18	0.6603773585	0	0.3396226415
2014	Raggarmunk	35	30--39	14	11	0	3	0.7857142857	0	0.2142857143
2012	Rainei	21	20--29	32	2	30	0	0.0625	0.9375	0
2015	Rappakalja	45	40--49	51	2	49	0	0.0392156863	0.9607843137	0
2016	Rappakalja	46	40--49	32	2	30	0	0.0625	0.9375	0
2017	Rappakalja	47	40--49	29	0	29	0	0	1	0
2005	rara sara	37	30--39	13	0	0	13	0	0	1
2006	Rastafairy	21	20--29	22	13	9	0	0.5909090909	0.4090909091	0
2007	Rastafairy	22	20--29	11	9	2	0	0.8181818182	0.1818181818	0
2008	Rastafairy	23	20--29	12	6	6	0	0.5	0.5	0
2009	Rastafairy	24	20--29	17	6	11	0	0.3529411765	0.6470588235	0
2012	Ravenna	44	40--49	240	2	238	0	0.0083333333	0.9916666667	0
2019	Rebecca1987	33	30--39	10	5	0	5	0.5	0	0.5
2013	Rebecka47	48	40--49	14	1	13	0	0.0714285714	0.9285714286	0
2009	Redstone	39	30--39	11	0	11	0	0	1	0
2009	regnbågspappan	22	20--29	21	5	13	3	0.2380952381	0.619047619	0.1428571429
2015	Regndamen	36	30--39	19	0	19	0	0	1	0
2016	Regndamen	37	30--39	27	2	25	0	0.0740740741	0.9259259259	0
2017	Regndamen	38	30--39	41	2	39	0	0.0487804878	0.9512195122	0
2018	Regndamen	39	30--39	25	0	25	0	0	1	0
