"lemma"	"Totalt"	"SVT nyheter 2004"	"SVT nyheter 2005"	"SVT nyheter 2006"	"SVT nyheter 2007"	"SVT nyheter 2008"	"SVT nyheter 2009"	"SVT nyheter 2010"	"SVT nyheter 2011"	"SVT nyheter 2012"	"SVT nyheter 2013"	"SVT nyheter 2014"	"SVT nyheter 2015"	"SVT nyheter 2016"	"SVT nyheter 2017"	"SVT nyheter 2018"	"SVT nyheter 2019"	"SVT nyheter 2020"	"SVT nyheter 2021"	"SVT nyheter 2022"	"SVT nyheter 2023"	"SVT nyheter okänt datum"
"dra_sig_tillbaka"	"10"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"1"	"0"	"0"
"ha_rätt"	"10"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"2"	"0"	"2"	"0"	"0"
"överträffa"	"10"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"
"utkräva"	"10"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"0"	"1"	"4"	"0"	"0"	"0"	"0"
"tredubbla"	"10"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"3"	"1"	"0"	"0"
"stänga_vägen"	"10"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"3"	"2"	"0"	"0"	"0"	"0"	"0"
"stationera"	"10"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"0"
"ringa_upp"	"10"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"2"	"1"	"0"
"låta_bli"	"10"	"0"	"0"	"1"	"0"	"0"	"6"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"
"köpa_upp"	"10"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"4"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"
"introducera"	"10"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"4"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"
"besätta"	"10"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"5"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"vikariera"	"10"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"3"	"0"	"0"	"0"	"1"	"0"
"skära_ner"	"10"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"2"	"2"	"0"	"0"	"0"	"1"	"0"
"offra"	"10"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"1"	"0"	"0"
"lägga_in_sitt_veto"	"10"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"1"	"0"	"2"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"
"guida"	"10"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"0"	"0"	"2"	"0"	"1"	"2"	"0"	"0"	"0"	"0"
"bearbeta"	"10"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"översvämma"	"10"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"flytta_ner"	"10"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"
"utebli"	"10"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"2"	"2"	"1"	"0"	"0"	"0"
"trängas"	"10"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"3"	"1"	"0"	"0"	"0"	"1"	"0"	"0"
"ta_vid"	"10"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"2"	"0"	"0"	"0"
"skriva_av"	"10"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"1"	"0"	"1"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"rycka_ut"	"10"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"0"	"1"	"0"	"0"	"2"	"2"	"0"	"0"	"0"
"ramla"	"10"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"2"	"1"	"0"	"1"	"0"	"0"
"luta"	"10"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"4"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"
"kasta_ut"	"10"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"3"	"0"	"1"	"0"	"0"	"0"
"gå_miste"	"10"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"3"	"0"	"0"	"1"	"0"	"0"
"gjuta"	"10"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"3"	"1"	"0"	"0"	"2"	"0"	"0"
"biträda"	"10"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"4"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"
"pumpa"	"10"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"1"	"0"	"0"
"vänta_in"	"10"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"2"	"0"	"1"	"2"	"0"	"1"	"0"
"välja_om"	"10"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"3"	"0"	"1"	"0"	"1"	"1"	"2"	"0"	"0"
"underhålla"	"10"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"ta_efter"	"10"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"3"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"spä"	"10"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"3"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"2"	"0"	"0"
"skriva_under"	"10"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"3"	"2"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"
"plocka_ned"	"10"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"3"	"0"	"0"
"främja"	"10"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"2"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"
"göra_ifrån_sig"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"0"	"0"	"2"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"
"stå_emot"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"1"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"
"blossa"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"3"	"2"	"0"	"1"	"0"	"0"	"0"	"0"
"blossa_upp"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"3"	"2"	"0"	"1"	"0"	"0"	"0"	"0"
"peka_ut"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"2"	"0"	"0"	"2"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"
"centralisera"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"3"	"1"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"
"avstanna"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"4"	"0"	"0"
"plocka_upp"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"0"	"2"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"0"
"dränka"	"9"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"tynga"	"9"	"0"	"1"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"slå_sönder"	"9"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"2"	"0"	"0"	"0"
"skruva"	"9"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"1"	"0"
"inneha"	"9"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"
"förorda"	"9"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"föra_tillbaka"	"9"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"2"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"
"få_till"	"9"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"0"
"bringa"	"9"	"0"	"1"	"0"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"importera"	"9"	"0"	"0"	"3"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"skeppa"	"9"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"
"senarelägga"	"9"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"4"	"0"	"0"	"0"	"0"
"ljuda"	"9"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"
"föregå"	"9"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"
"bullra"	"9"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"
"argumentera"	"9"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"
"värdera"	"9"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"
"samla_ihop"	"9"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"
"röja"	"9"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"
"återöppna"	"9"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"0"	"0"
"yttra"	"9"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"
"yttra_sig"	"9"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"
"ta_till_sig"	"9"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"3"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"ta_steget"	"9"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"
"sponsra"	"9"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"
"släppa_på"	"9"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"3"	"1"	"1"	"0"	"1"	"0"	"0"
"resonera"	"9"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"2"	"1"	"2"	"0"	"0"	"0"	"0"	"0"
"missbruka"	"9"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"3"	"1"	"1"	"0"	"1"	"0"	"0"	"0"
"dra_till_sig"	"9"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"
"bibehålla"	"9"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"0"	"0"	"2"	"1"	"0"	"0"	"1"	"0"	"0"
"grunda"	"9"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"
"övervinna"	"9"	"0"	"0"	"0"	"0"	"1"	"3"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"
"medge"	"9"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"2"	"0"	"0"	"0"	"0"
"locka_till_sig"	"9"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"2"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"
"köra_upp"	"9"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"4"	"0"	"0"	"2"	"0"	"0"	"0"
"jämna"	"9"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"0"
"genomsöka"	"9"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"3"	"1"	"0"	"0"	"0"	"1"	"0"	"0"
"eftersträva"	"9"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"utarbeta"	"9"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"
"spräcka"	"9"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"0"	"0"	"3"	"0"	"1"	"0"	"0"	"0"
"släpa"	"9"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"3"	"1"	"0"	"1"	"0"	"0"	"0"	"0"
"plugga"	"9"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"1"	"2"	"0"
"krypa"	"9"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"2"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"
"ge_med_sig"	"9"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"3"	"0"	"1"	"0"	"0"	"0"	"0"
"dubblera"	"9"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"2"	"0"	"1"	"1"	"0"	"0"
"beta"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"inventera"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"2"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"utarma"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"strama"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"2"	"1"	"1"	"0"	"0"	"2"	"0"	"0"
"skifta"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"knäcka"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"3"	"0"	"0"
"greja"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"2"	"2"	"0"	"1"	"0"	"0"
"invadera"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"0"
"ha_ögonen"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"2"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"flöda"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"1"	"0"	"0"
"underrätta"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"1"	"3"	"0"	"1"	"0"	"0"	"1"	"0"	"0"
"kameraövervaka"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"1"	"0"	"0"
"hålla_igång"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"
"prisa"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"1"	"2"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"
"sätta_punkt"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"2"	"2"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"
"fördjupa_sig"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"2"	"1"	"2"	"0"	"1"	"0"	"0"	"0"
"lära_ut"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"2"	"1"	"2"	"0"	"0"	"1"	"0"	"0"
"inställa"	"8"	"1"	"1"	"0"	"2"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"
"hålla_hus"	"8"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"3"	"1"	"0"	"0"	"0"	"0"
"boxa"	"8"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"
"boxas"	"8"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"
"avancera"	"8"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"sätta_på_prov"	"8"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"promovera"	"8"	"0"	"1"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"krocka"	"8"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"1"	"0"	"0"	"0"
"hårdbevaka"	"8"	"0"	"1"	"0"	"0"	"4"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"gifta_sig"	"8"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"
"droppa"	"8"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"1"	"1"	"1"	"0"	"0"	"0"
"beskatta"	"8"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"
"avskräcka"	"8"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"
"tillfråga"	"8"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"sporra"	"8"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"
"slakta"	"8"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"
"skjutsa"	"8"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"
"precisera"	"8"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"2"	"0"	"0"
"plåga"	"8"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"
"omförhandla"	"8"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"1"	"0"	"0"	"0"	"0"	"0"
"ogilla"	"8"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"
"ligga_lågt"	"8"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"1"	"0"
"hänga_upp"	"8"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"1"	"0"	"1"	"2"	"0"	"0"	"0"	"0"
"hämma"	"8"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"fråga_sig"	"8"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"censurera"	"8"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"bättra"	"8"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"
"bygga_på"	"8"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"bomba"	"8"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"
"permanenta"	"8"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"väga_tungt"	"8"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"1"	"0"	"0"	"0"
"undra"	"8"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"
"underminera"	"8"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"
