word	Totalt		SVT nyheter 2004	SVT nyheter 2005	SVT nyheter 2006	SVT nyheter 2007	SVT nyheter 2008	SVT nyheter 2009	SVT nyheter 2010	SVT nyheter 2011	SVT nyheter 2012	SVT nyheter 2013	SVT nyheter 2014	SVT nyheter 2015	SVT nyheter 2016	SVT nyheter 2017	SVT nyheter 2018	SVT nyheter 2019	SVT nyheter 2020	SVT nyheter 2021	SVT nyheter 2022	SVT nyheter 2023
kommer att offra	8		0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	2	1	0
kommer att lita	8		0	0	0	0	0	0	1	0	0	0	2	0	1	1	1	0	0	0	2	0
kommer att jämföra	8		0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	1	1
kommer att hörsamma	8		0	0	0	0	0	0	1	0	0	1	1	0	3	2	0	0	0	0	0	0
kommer att hata	8		0	0	0	0	0	0	1	0	0	1	2	3	0	0	0	0	1	0	0	0
kommer att sparka	8		0	0	0	0	0	0	0	1	1	0	1	1	0	1	3	0	0	0	0	0
kommer att klaga	8		0	0	0	0	0	0	0	1	0	1	1	1	2	0	1	0	0	0	0	1
kommer att föda	8		0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	2	0	0	0
kommer att avspegla	8		0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	1	1	1	0
kommer att sortera	8		0	0	0	0	0	0	0	0	1	0	1	1	1	4	0	0	0	0	0	0
kommer att tåga	8		0	0	0	0	0	0	0	0	0	1	0	1	1	2	1	2	0	0	0	0
kommer att direktrapportera	8		0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	2	1	1	1	0
kommer att klä	8		0	0	0	0	0	0	0	0	0	0	3	2	1	1	0	0	1	0	0	0
kommer att spä	8		0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	1	0	0	2	0
kommer att pyra	8		0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	0	3	0
kommer att bereda	8		0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	1	0	1	1
kommer att reducera	8		0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	1	1	0
kommer att låsa	8		0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	1	1	0	0
kommer att pausa	8		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	3	1
kommer att inställa	7		1	1	0	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer att debutera	7		1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	1	0
kommer att provspela	7		0	2	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
kommer att verkställa	7		0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0
kommer att frige	7		0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	2	0	0	0	0
kommer att folkomrösta	7		0	1	0	3	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
kommer att droppa	7		0	1	0	0	0	0	0	0	0	0	0	1	1	2	0	1	0	1	0	0
kommer att bringa	7		0	1	0	0	0	2	0	0	0	0	0	0	3	1	0	0	0	0	0	0
kommer att intressera	7		0	0	1	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1
kommer att bättra	7		0	0	1	0	1	0	0	1	0	0	2	0	0	1	0	0	0	0	1	0
kommer att avlägsna	7		0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0
kommer att försäkra	7		0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0
kommer att utmynna	7		0	0	0	1	0	0	1	0	0	1	0	0	2	0	0	0	1	1	0	0
kommer att stagnera	7		0	0	0	1	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0
kommer att sponsra	7		0	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0
kommer att förtsätta	7		0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	1	0	0	1	0
kommer att förflytta	7		0	0	0	1	1	0	0	0	0	0	1	0	1	0	2	1	0	0	0	0
kommer att avlida	7		0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	2	0	0	0
kommer att reta	7		0	0	0	0	2	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0
kommer att upplösa	7		0	0	0	0	1	0	1	1	0	1	1	0	0	2	0	0	0	0	0	0
kommer att trotsa	7		0	0	0	0	1	0	0	0	0	0	1	0	1	2	0	1	0	0	1	0
kommer att marschera	7		0	0	0	0	1	0	1	0	0	1	0	1	2	0	0	1	0	0	0	0
kommer att inverka	7		0	0	0	0	1	0	2	0	0	1	0	1	2	0	0	0	0	0	0	0
kommer att dirigera	7		0	0	0	0	1	0	1	0	2	1	0	0	0	0	1	0	0	0	0	1
kommer att klargöra	7		0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	1	0	0	1	0
kommer att spräcka	7		0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	2	0	0	0	0
kommer att rensa	7		0	0	0	0	0	1	0	0	0	0	1	0	3	0	1	0	0	0	0	1
kommer att förlägga	7		0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	2	0	0
kommer att anlöpa	7		0	0	0	0	0	1	0	0	1	3	0	1	0	0	0	0	1	0	0	0
kommer att anklaga	7		0	0	0	0	0	1	0	0	2	0	0	0	1	0	1	1	0	1	0	0
kommer att berika	7		0	0	0	0	0	0	2	0	0	0	1	2	1	0	1	0	0	0	0	0
kommer att beordra	7		0	0	0	0	0	0	2	0	0	0	1	0	1	1	0	0	1	1	0	0
kommer att återkalla	7		0	0	0	0	0	0	1	0	0	2	0	1	2	0	0	1	0	0	0	0
kommer att tillfalla	7		0	0	0	0	0	0	1	0	1	0	2	0	1	0	0	0	1	0	1	0
kommer att debitera	7		0	0	0	0	0	0	1	2	0	0	0	1	0	1	0	2	0	0	0	0
kommer att borra	7		0	0	0	0	0	0	1	0	2	0	1	1	1	1	0	0	0	0	0	0
kommer att blomstra	7		0	0	0	0	0	0	1	3	0	1	1	0	1	0	0	0	0	0	0	0
kommer att blogga	7		0	0	0	0	0	0	1	3	0	3	0	0	0	0	0	0	0	0	0	0
kommer att plantera	7		0	0	0	0	0	0	0	1	0	0	1	0	1	1	2	0	0	1	0	0
kommer att implementera	7		0	0	0	0	0	0	0	1	2	0	1	1	1	1	0	0	0	0	0	0
kommer att fortlöpa	7		0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	3	1	0
kommer att brista	7		0	0	0	0	0	0	0	1	0	2	0	1	1	1	0	0	0	1	0	0
kommer att plädera	7		0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	1
kommer att isolera	7		0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	2	0	1	0
kommer att koka	7		0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	3	0	0	1	0
kommer att slockna	7		0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	2	0	0	0
kommer att tröttna	7		0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	2	0	0	1
kommer att snurra	7		0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	1	0	1	0	0
kommer att chocka	7		0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	2	0	1	0
kommer att avboka	7		0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	3	1	0
kommer att utesluta	7		0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	0	1	0
kommer att föranleda	7		0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	2	0	0	0
kommer att kraftsamla	7		0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1	2	0	0
kommer att benåda	7		0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	2	1	0
Kommer att ha	7		0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	1	0	1
kommer att försätta	7		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	2	0
Kommer att behöva	7		0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	2	0
kommer att dränka	6		0	2	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0
kommer att tära	6		0	1	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	1	0	0
kommer att stimulera	6		0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	2	1	0	0	0
kommer att skruva	6		0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1
kommer att riskera	6		0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0
kommer att konsumera	6		0	1	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0
kommer att förrätta	6		0	0	2	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0
kommer att vrida	6		0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0
kommer att utkräva	6		0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0
kommer att svämma	6		0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0
kommer att detonera	6		0	0	0	2	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
kommer att vädja	6		0	0	0	1	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
kommer att spänna	6		0	0	0	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att skrika	6		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3
kommer att påtala	6		0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0
kommer att odla	6		0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0	0
kommer att lamslå	6		0	0	0	1	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0
kommer att inkomma	6		0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0
kommer att inhysa	6		0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0
kommer att framstå	6		0	0	0	1	0	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0
kommer att forska	6		0	0	0	1	0	0	2	0	0	0	0	1	1	1	0	0	0	0	0	0
kommer att attrahera	6		0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0
kommer att hämma	6		0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0
kommer att äska	6		0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0
kommer att omvärdera	6		0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1
kommer att motta	6		0	0	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	1
kommer att missgynna	6		0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0
kommer att viga	6		0	0	0	0	0	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0
kommer att utarbeta	6		0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	1	0	0
kommer att urholka	6		0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0
kommer att underhålla	6		0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0
kommer att tillfriskna	6		0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	3	0	0	0
kommer att spåra	6		0	0	0	0	0	1	0	0	0	0	0	2	2	1	0	0	0	0	0	0
kommer att pumpa	6		0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	1	1	0
kommer att permittera	6		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0
kommer att kvalificera	6		0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	1	0	0	1
kommer att klubba	6		0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	2	0	0	0	0
kommer att dubblera	6		0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	1	1	0
kommer att bevara	6		0	0	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	1	0	0
kommer att beta	6		0	0	0	0	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0
kommer att stjälpa	6		0	0	0	0	0	0	3	1	1	0	0	1	0	0	0	0	0	0	0	0
kommer att förena	6		0	0	0	0	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0	1
kommer att återstå	6		0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	0	1	0
kommer att strama	6		0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	2	0
kommer att sluka	6		0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1	0	1	0	0
kommer att inventera	6		0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0
kommer att förfula	6		0	0	0	0	0	0	1	0	1	0	0	1	1	2	0	0	0	0	0	0
kommer att bränna	6		0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	2
kommer att svälta	6		0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	1	0	0	1	0
kommer att samråda	6		0	0	0	0	0	0	0	2	0	1	1	0	1	0	0	1	0	0	0	0
kommer att anhålla	6		0	0	0	0	0	0	0	2	0	0	0	1	1	0	2	0	0	0	0	0
kommer att vaja	6		0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	0	0	0	0	0
kommer att radera	6		0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	0	1	0
kommer att neka	6		0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0
kommer att invadera	6		0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	2	0
kommer att hälsa	6		0	0	0	0	0	0	0	1	0	1	0	0	1	2	0	0	0	0	1	0
kommer att grunda	6		0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0
kommer att figurera	6		0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1
Kommer att slå	6		0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	2
kommer att pusha	6		0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	2	0	0	0	0
kommer att provocera	6		0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	2	0
kommer att formulera	6		0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0
kommer att fakturera	6		0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0
kommer att definiera	6		0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	2	0
kommer att bearbeta	6		0	0	0	0	0	0	0	0	1	0	0	0	3	1	1	0	0	0	0	0
kommer att storma	6		0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	2	0	0	0	0
kommer att opponera	6		0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	2	0
Kommer att kunna	6		0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	2	0
kommer att bussa	6		0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	1
kommer att ticka	6		0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	2	0	0
kommer att infalla	6		0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	1	0	0	0	0
kommer att kompromissa	6		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	2	0	0
kommer att kampanja	6		0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0
kommer att kamma	6		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	2	0	0
Kommer att hålla	6		0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	1
kommer att bevittna	6		0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	2	0
kommer att testköra	5		2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0
kommer att överföra	5		0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0
kommer att återbetala	5		0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0
kommer att åstadkomma	5		0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0
kommer att utfalla	5		0	1	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
kommer att revidera	5		0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0
kommer att hårdbevaka	5		0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
kommer att förlåta	5		0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2
kommer att framhålla	5		0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0
kommer att avskräcka	5		0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0
kommer att anse	5		0	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0
kommer att alternera	5		0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
kommer att böja	5		0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Kommer att växa	5		0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0
kommer att plåga	5		0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
kommer att inbringa	5		0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0
kommer att fördyra	5		0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0
kommer att avrätta	5		0	0	1	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0
kommer att ombilda	5		0	0	0	1	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
kommer att mellanlanda	5		0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0
kommer att lagra	5		0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0
kommer att inkräkta	5		0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0
kommer att angöra	5		0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
kommer att täppa	5		0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0
kommer att trygga	5		0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0
kommer att inneha	5		0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0
kommer att handlägga	5		0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0
kommer att glädja	5		0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0
kommer att förlita	5		0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1
kommer att förfalla	5		0	0	0	0	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0
kommer att färga	5		0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1
kommer att delfinansiera	5		0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
kommer att banta	5		0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1
kommer att dekorera	5		0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0
kommer att mildra	5		0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	1	0	0	0
kommer att köa	5		0	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0
kommer att efterfråga	5		0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0
kommer att dokumentera	5		0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	2	0	0	0
kommer att distribuera	5		0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0
kommer att tackla	5		0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0
kommer att slänga	5		0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0
kommer att mönstra	5		0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0
kommer att lagföra	5		0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0
kommer att hysa	5		0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0
kommer att haka	5		0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	1	0	0	0	0
kommer att uppta	5		0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	2	0
kommer att somna	5		0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0
kommer att skrota	5		0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0
kommer att förespråka	5		0	0	0	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0
kommer att bita	5		0	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0
kommer att avskriva	5		0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	1	0
kommer att dugga	5		0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0
kommer att tilltala	5		0	0	0	0	0	0	0	0	1	2	0	0	1	0	1	0	0	0	0	0
Kommer att leda	5		0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0
kommer att breda	5		0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0
kommer att bevisa	5		0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	1	0
kommer att besätta	5		0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0
kommer att avfyra	5		0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1
kommer att åtalsanmäla	5		0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	1	0
kommer att värdera	5		0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0
kommer att uttrycka	5		0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	1	0	0
kommer att utarma	5		0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0
Kommer att hända	5		0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0
kommer att sanda	5		0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0
kommer att konstruera	5		0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	1	0	0
kommer att tystna	5		0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1
kommer att förvara	5		0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0
kommer att forstätta	5		0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0
kommer att vägleda	5		0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0
kommer att bana	5		0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0
kommer att tydliggöra	5		0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0
kommer att röja	5		0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2
kommer att omfördela	5		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0
kommer att gratulera	5		0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	1	0
kommer att förskjuta	5		0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0
kommer att bötfälla	5		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0
kommer att vålla	5		0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1
Kommer att ske	5		0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	1	0	0
kommer att tipsa	5		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0
kommer att omförhandla	5		0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0
kommer att beslagta	5		0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0
kommer att tynga	4		0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att deklarera	4		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
kommer att avråda	4		0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0
kommer att ange	4		0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
kommer att återfalla	4		0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
kommer att uträtta	4		0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
kommer att tillgripa	4		0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
kommer att syna	4		0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
kommer att slakta	4		0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
kommer att skjutsa	4		0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0
kommer att profilera	4		0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
kommer att ogilla	4		0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
kommer att marknadsföra	4		0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
kommer att kringgå	4		0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
kommer att salta	4		0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
kommer att omhänderta	4		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
Kommer att lyssna	4		0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
kommer att kopiera	4		0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
kommer att kollidera	4		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
kommer att förgylla	4		0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
kommer att belägga	4		0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
kommer att anlägga	4		0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
kommer att översvämma	4		0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
kommer att undanröja	4		0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer att serva	4		0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0
kommer att klamra	4		0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
kommer att inhämta	4		0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
kommer att importera	4		0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0
kommer att förkorta	4		0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer att blöda	4		0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0
kommer att bestraffa	4		0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0
kommer att överlåta	4		0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0
kommer att uppenbara	4		0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0
kommer att susa	4		0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0
Kommer att sluta	4		0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0
kommer att skratta	4		0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1
kommer att reparera	4		0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1
kommer att mäkta	4		0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0
kommer att lura	4		0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0
