word	Totalt		SVT nyheter 2004	SVT nyheter 2005	SVT nyheter 2006	SVT nyheter 2007	SVT nyheter 2008	SVT nyheter 2009	SVT nyheter 2010	SVT nyheter 2011	SVT nyheter 2012	SVT nyheter 2013	SVT nyheter 2014	SVT nyheter 2015	SVT nyheter 2016	SVT nyheter 2017	SVT nyheter 2018	SVT nyheter 2019	SVT nyheter 2020	SVT nyheter 2021	SVT nyheter 2022	SVT nyheter 2023
försöker slunga	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
försöker skona	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
försöker protestera	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
försöker prestera	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
försöker presentera	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
försöker para	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
försöker omvända	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
försöker mjuka	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
försöker memorera	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
försöker marginalisera	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
försöker kritisera	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
försöker knåpa	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
försöker klura	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
försöker inse	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
försöker förutspå	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
försöker främja	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
försöker bogsera	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
försöker avlägsna	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
försöker anamma	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
försöker tanka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
försöker sammanfatta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
försöker rubba	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
försöker puffa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
försöker nätverka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
försöker luska	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
försöker förhöra	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
försöker bända	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
försöker återuppta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
försöker utbyta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
försöker uppehålla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
försöker trötta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
försöker svänga	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
försöker odla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
försöker nöta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
försöker hamra	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
försöker anspela	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
försöker försäkra	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
försöker frigöra	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
försöker fasa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
försöker översätta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
försöker ägna	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
försöker tävla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
försöker tipsa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
försöker fatta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
försöker anordna	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
försöker möjliggöra	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
försöker förekomma	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
försöker övermanna	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
försöker utrymma	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
försöker trumfa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
försöker glesa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
försöker ropa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
försöker haka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
försöker övergå	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker skissa	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker moderninsera	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker sanda	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker salta	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker förvärra	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker dämma	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker borda	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker avskilja	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker utlokalisera	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker skimma	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker notera	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker indoktrinera	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker cementera	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker beslagta	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker syssla	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker speeda	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker skönja	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker preparera	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker omorientera	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker ljuga	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker krympa	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker koka	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker kalka	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker installera	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker undandröja	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker treva	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker trappa	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker tappa	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker smälla	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker smeta	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker scanna	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker packa	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker nätmobba	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker kringå	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker korrigera	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker klänga	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker injiccera	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker hålle	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker expandera	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker besluta	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker avtala	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker överlista	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
försöker småbråka	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
försöker sadla	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
försöker pimpla	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
försöker piffa	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
försöker krångla	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
försöker initiera	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
försöker gilla	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
försöker försämra	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
försöker förse	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
försöker frige	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
försöker döva	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
försöker demonisera	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
försöker demokratisera	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
försöker datera	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
försöker bunkra	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
försöker överskugga	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker utfodra	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker utarbeta	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker underrätta	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker trumma	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker tiga	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker stöta	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker smida	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker smeka	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker rama	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker medvetandegöra	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker korsbefrukta	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker härska	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker förhandsgranska	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker forsla	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker efterträda	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker demonstrera	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker borsta	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker banta	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
försöker överträda	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker vidareutveckla	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker vaska	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker va	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker utforma	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker tina	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker spruta	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker skarva	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker påtvinga	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker piska	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker lagra	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker hemlighethålla	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker grabba	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker fälla	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker friska	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker befinna	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker bala	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker avyttra	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker avliva	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker associera	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker anstifta	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
försöker övervinna	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker återinsätta	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker uträtta	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker utjämna	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker upphöja	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker studera	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker spjärna	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker smygislamisera	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker pussa	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker prova	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker plåstra	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker nöja	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker marschera	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker linda	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker konkretisera	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker klona	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker islamisera	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker implementera	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker idka	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker håna	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker husa	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker göda	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker fördöma	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker dokumentera	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker avdunsta	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
försöker överbjuda	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker återupprepa	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker återinföra	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker veckla	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker utyttja	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker utpeka	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker tämja	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker tillförsäkra	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker syfta	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker svära	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker stöpa	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker snickra	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker smussla	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker skumma	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker skuldbelägga	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker skeppa	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker sikta	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker röka	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker ruska	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker ringla	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker replikera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker renovera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker recensera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker påskynda	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker puscha	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker pugga	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker publicera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker promenera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker producera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker orkestrera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker nätfiska	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker manifestera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker lova	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker livnära	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker lifta	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker lamslå	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker komprimera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker kompetensförstärka	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker knycka	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker intensifiera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker imitera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker hända	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker förvägra	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker förvränga	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker förutsäga	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker fängsla	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker fullborda	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker eftersträva	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker coucha	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker bana	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker artikulera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
försöker återetablera	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker välta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker vederlägga	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker uppleva	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker tricksa	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker torka	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker tillrättalägga	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker tillhanda	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker tillfredställa	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker söva	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker spotta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker skalla	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker simulera	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker röna	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker remixa	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker redovisa	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker posta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker peta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker organsiera	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker omsätta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker ogiltigförklara	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker nyetablera	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker misstänkliggöra	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker lystra	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker konsumera	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker klanka	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker karaktärsmörda	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker jämföra	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker invända	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker infria	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker hemlighålla	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker förvilla	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker försätta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker försvaga	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker föreviga	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker fördjupa	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker frysa	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker fotografera	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker folkomrösta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker flirta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker extrahera	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker doppa	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker bönfalla	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker blottlägga	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker blinka	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker beskatta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker beröra	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker behärska	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker avsegla	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker avrätta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker avhysa	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
