"word"	"Totalt"	"SVT nyheter 2004"	"SVT nyheter 2005"	"SVT nyheter 2006"	"SVT nyheter 2007"	"SVT nyheter 2008"	"SVT nyheter 2009"	"SVT nyheter 2010"	"SVT nyheter 2011"	"SVT nyheter 2012"	"SVT nyheter 2013"	"SVT nyheter 2014"	"SVT nyheter 2015"	"SVT nyheter 2016"	"SVT nyheter 2017"	"SVT nyheter 2018"	"SVT nyheter 2019"	"SVT nyheter 2020"	"SVT nyheter 2021"	"SVT nyheter 2022"	"SVT nyheter 2023"
"kickas"	"13"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"4"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"0"
"hovra"	"13"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"2"	"3"	"2"	"2"	"0"	"0"	"0"	"0"
"genmodifiera"	"13"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"3"	"1"	"1"	"4"	"0"	"0"	"0"	"0"
"ebba"	"13"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"3"	"1"	"1"	"1"
"välj"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"4"	"0"	"2"	"3"	"0"	"1"	"0"	"0"	"0"	"1"
"rundas"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"1"	"4"	"1"	"0"	"1"	"2"	"1"	"0"	"0"
"reflekteras"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"2"	"3"	"1"	"0"	"0"	"1"	"2"	"0"	"1"
"dammas"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"0"	"1"	"4"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"0"
"barfota"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"0"	"4"	"0"	"3"	"0"	"0"	"2"	"0"	"0"
"ådra"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"1"	"3"	"0"	"4"	"0"	"0"
"teckenspråkstolkas"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"3"	"1"	"0"	"2"	"0"	"0"	"1"	"2"	"0"
"skövlas"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"3"	"2"	"2"	"0"
"skärskåda"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"1"	"2"	"1"	"2"	"0"	"1"	"1"	"0"	"1"
"nagla"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"3"	"2"	"0"	"1"	"2"	"0"	"0"	"0"	"2"	"0"	"0"
"krafsa"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"0"	"2"	"2"	"2"	"0"	"1"	"0"	"1"	"1"	"0"
"dekoreras"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"2"	"1"	"5"	"0"	"0"	"1"	"0"	"1"
"avlönas"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"5"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"2"	"0"	"1"
"vinklas"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"4"	"2"	"1"	"0"	"0"
"Hedra"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"2"	"3"	"0"	"2"	"2"	"0"	"0"
"buras"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"2"	"4"	"0"	"1"	"0"	"1"	"1"	"1"	"0"
"muttra"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"0"	"3"	"0"	"1"	"2"	"1"	"2"	"0"
"återförvisas"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"3"	"2"	"0"	"1"	"2"	"2"	"1"	"0"	"0"
"lagerhålla"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"0"
"köpslå"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"4"	"1"	"0"	"4"	"0"	"0"	"0"	"0"	"1"	"2"	"0"
"id-märkas"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"8"	"1"
"hesa"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"2"	"6"	"0"
"ackompanjeras"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"4"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"1"
"stormsäkra"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"3"	"1"	"1"	"0"	"2"	"0"	"1"	"0"	"1"	"0"
"avkryptera"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"4"	"1"	"0"	"1"	"2"	"2"	"0"
"vidareförmedla"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"2"	"4"	"1"	"0"	"2"	"0"	"0"	"2"	"0"
"snyta"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"2"	"0"	"1"	"0"	"6"	"2"	"0"	"0"	"0"
"åkas"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"2"	"2"	"0"	"2"	"0"	"0"	"4"	"0"
"vintercykla"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"3"	"7"	"0"	"0"	"2"	"0"	"0"
"synkas"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"1"	"3"	"0"	"0"	"3"	"0"	"1"	"0"	"1"
"pyntas"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"4"	"3"	"0"	"1"	"0"	"1"	"0"
"krishantera"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"2"	"1"	"2"	"3"	"0"	"1"	"0"
"kompetensförsörja"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"3"	"0"	"1"	"2"	"2"	"2"	"1"
"koma"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"5"	"2"	"2"	"1"	"0"	"0"	"0"
"byts"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"4"	"1"	"1"	"0"	"0"	"1"	"2"	"2"
"brösta"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"0"
"delbetala"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"2"	"3"	"0"	"1"	"0"	"1"	"2"	"1"
"Beväpna"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"4"	"2"	"1"	"2"	"1"	"0"	"0"	"0"	"0"
"Botas"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"2"	"7"	"1"	"0"	"0"
"tjoa"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"4"	"1"	"3"	"3"	"0"	"0"	"1"	"0"	"0"
"göra-lista"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"3"	"1"	"1"	"2"	"1"	"0"	"0"
"Etablera"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"2"	"4"	"0"	"0"	"2"	"1"
"preppa"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"1"	"3"	"5"
"rera"	"12"	"1"	"1"	"3"	"1"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"motsvaras"	"12"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"3"	"0"	"0"	"2"	"1"	"1"	"2"	"0"	"0"
"avresa"	"12"	"1"	"0"	"0"	"0"	"2"	"0"	"3"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"
"guldjubla"	"12"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"0"
"dömma"	"12"	"0"	"2"	"0"	"1"	"2"	"0"	"2"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"
"broras"	"12"	"0"	"2"	"1"	"1"	"2"	"2"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"wobbla"	"12"	"0"	"1"	"1"	"0"	"2"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"0"
"visstidsanställa"	"12"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"0"	"1"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"3"	"0"	"0"	"0"
"utplaceras"	"12"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"2"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"
"tiofaldigas"	"12"	"0"	"1"	"0"	"0"	"1"	"2"	"3"	"0"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"säcka"	"12"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"4"	"1"	"0"	"2"	"0"	"0"	"0"	"0"
"stannas"	"12"	"0"	"1"	"1"	"0"	"1"	"1"	"2"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"0"
"specificeras"	"12"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"3"	"0"	"0"	"0"
"portioneras"	"12"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"0"	"0"	"2"	"1"	"0"	"2"	"2"	"0"	"0"
"lugga"	"12"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"2"	"1"	"0"	"1"	"1"	"0"	"0"	"1"
"koreografera"	"12"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"3"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"
"konsulteras"	"12"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"1"	"0"	"1"	"2"	"0"	"0"	"0"	"0"
"inpränta"	"12"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"3"	"1"	"1"	"1"	"0"	"0"	"1"	"0"
"inhägnas"	"12"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"3"	"0"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"
"infoga"	"12"	"0"	"1"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"2"	"0"	"1"	"0"	"0"
"högtidlighållas"	"12"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"0"	"2"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"1"
"håla"	"12"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"2"	"0"	"0"	"0"	"1"	"0"
"genereras"	"12"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"2"	"3"	"0"	"0"
"fördas"	"12"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"
"avrådas"	"12"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"3"	"1"	"0"	"1"	"1"	"0"	"0"	"0"
"24:a"	"12"	"0"	"1"	"0"	"1"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"4"	"0"
"förbanna"	"12"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"4"	"1"	"0"	"0"	"0"	"1"	"0"	"0"
"åtlyda"	"12"	"0"	"0"	"2"	"3"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"stormas"	"12"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"3"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"
"kontollera"	"12"	"0"	"0"	"2"	"0"	"0"	"5"	"0"	"2"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"knö"	"12"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"3"	"0"	"2"	"1"	"0"	"0"
"jorda"	"12"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"2"	"2"	"0"	"1"	"0"
"hiv-testa"	"12"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"3"	"0"	"1"	"0"	"2"	"2"	"0"	"1"	"0"	"0"	"0"	"0"
"buklanda"	"12"	"0"	"0"	"2"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"2"	"0"	"1"	"0"	"1"	"0"	"0"
"återförstatligas"	"12"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"3"	"1"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"0"
"Åtala"	"12"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"2"	"2"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"
"vitesförelägga"	"12"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"2"	"1"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"
"vidkännas"	"12"	"0"	"0"	"1"	"0"	"1"	"3"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"2"	"1"	"0"	"0"	"0"
"uppmäts"	"12"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"1"	"0"	"1"	"2"	"3"	"0"	"0"	"0"	"1"	"0"	"0"
"träta"	"12"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"3"	"2"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"0"
"tillstöta"	"12"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"0"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"1"
"sockra"	"12"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"6"	"0"	"0"	"0"	"0"	"0"
"smula"	"12"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"2"	"2"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"1"
"skiftas"	"12"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"2"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"
"plombera"	"12"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"lyssnas"	"12"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"3"	"1"	"0"	"2"	"0"	"2"	"1"	"0"	"1"	"0"	"0"
"lufsa"	"12"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"1"	"1"	"0"	"0"	"1"	"2"	"0"
"korrumpera"	"12"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"4"	"0"	"2"	"1"	"0"
"fortstätta"	"12"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"0"	"2"	"1"	"1"	"0"	"1"	"0"	"1"	"0"
"fläcka"	"12"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"1"	"0"	"3"	"0"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"erhållas"	"12"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"3"	"2"	"0"	"0"	"1"	"0"
"desinfektera"	"12"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"3"	"2"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"
"dammsugas"	"12"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"2"	"2"	"1"	"0"	"1"	"0"	"1"	"0"
"bevista"	"12"	"0"	"0"	"1"	"0"	"2"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"
"arta"	"12"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"2"	"0"
"regionalisera"	"12"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"1"	"0"
"ominstallera"	"12"	"0"	"0"	"0"	"3"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"
"nödbromsa"	"12"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"3"	"0"	"2"	"0"	"2"	"0"	"0"	"0"
"tunna"	"12"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"1"	"2"	"1"	"1"	"0"	"2"
"träningsspela"	"12"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"3"	"1"	"1"	"0"
"trivs"	"12"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"4"	"0"	"1"	"0"	"1"	"1"	"1"
"stelopereras"	"12"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"2"	"0"	"0"	"2"	"0"	"0"	"3"	"0"	"0"	"0"
"sommarstänga"	"12"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"3"	"0"	"3"	"0"	"1"	"0"	"0"	"0"
"saluföras"	"12"	"0"	"0"	"0"	"1"	"2"	"0"	"1"	"0"	"3"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"
"puttas"	"12"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"2"	"1"	"0"	"1"	"2"	"0"	"1"
"provanställa"	"12"	"0"	"0"	"0"	"1"	"0"	"3"	"2"	"1"	"0"	"2"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"marknadsanpassa"	"12"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"2"	"0"	"3"	"0"	"0"	"0"	"0"
"Lita"	"12"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"4"	"1"
"komprimeras"	"12"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"1"	"0"	"2"	"3"	"0"	"0"
"Hämta"	"12"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"0"	"4"	"0"
"frångås"	"12"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"3"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"1"	"1"	"1"
"demoralisera"	"12"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"3"	"1"	"0"	"2"	"2"	"0"	"0"	"0"
"bågna"	"12"	"0"	"0"	"0"	"1"	"0"	"0"	"3"	"0"	"0"	"1"	"0"	"0"	"3"	"1"	"1"	"1"	"0"	"1"	"0"	"0"
"bevekas"	"12"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"3"	"0"	"0"	"0"	"0"
"bestridas"	"12"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"1"	"1"	"0"	"2"	"0"	"2"	"0"	"0"
"arrenderas"	"12"	"0"	"0"	"0"	"1"	"0"	"3"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"3"	"0"	"1"	"1"	"0"	"0"	"0"
"marknadsanpassas"	"12"	"0"	"0"	"0"	"0"	"4"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"
"tilläggsisolera"	"12"	"0"	"0"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"3"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"
"Acceptera"	"12"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"1"	"0"	"0"	"3"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"
"totalsaneras"	"12"	"0"	"0"	"0"	"0"	"2"	"0"	"3"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"0"	"0"
"levra"	"12"	"0"	"0"	"0"	"0"	"2"	"2"	"2"	"0"	"0"	"1"	"1"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"1"
"hemligstämplas"	"12"	"0"	"0"	"0"	"0"	"2"	"4"	"0"	"0"	"1"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"
"flisas"	"12"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"3"	"0"	"0"	"0"	"0"	"2"
"överdramatisera"	"12"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"2"	"1"	"0"	"0"
"underskrida"	"12"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"2"	"0"	"0"	"1"	"3"	"1"	"1"	"0"
"tågluffa"	"12"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"3"	"5"	"0"	"0"	"0"	"0"
"turnéra"	"12"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"2"	"0"	"1"	"0"	"1"	"0"	"3"	"1"	"0"	"0"	"1"
"trädsäkra"	"12"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"4"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"2"
"tillrättalägga"	"12"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"2"	"2"	"2"	"0"	"0"	"0"
"tillmötes"	"12"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"0"	"1"	"0"	"0"	"3"	"1"	"2"	"0"
"sök"	"12"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"1"	"0"	"4"	"1"	"0"	"1"
"säkertställa"	"12"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"2"	"0"	"1"	"0"	"2"	"1"	"0"	"2"	"1"
"svischa"	"12"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"3"	"2"	"0"	"2"	"0"	"0"	"2"	"0"	"0"
"straffbeskatta"	"12"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"2"	"0"	"2"	"1"	"0"	"2"	"0"	"1"	"0"	"0"
"Skära"	"12"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"3"	"1"	"0"	"1"	"0"	"1"	"0"	"1"
"pränta"	"12"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"3"	"0"	"2"	"1"	"0"	"1"
"nystarta"	"12"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"3"	"2"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"
"livestreama"	"12"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"5"	"4"	"1"	"0"
"Jämföra"	"12"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"4"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"0"
"individanpassas"	"12"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"1"	"2"	"1"	"1"	"0"	"1"	"0"	"1"
"fösöka"	"12"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"1"	"0"	"3"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"Förstå"	"12"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"4"	"1"	"1"	"0"	"0"	"0"	"2"	"0"
"förråda"	"12"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"3"	"0"	"0"	"0"	"2"	"0"
