word	Totalt		SVT nyheter 2004	SVT nyheter 2005	SVT nyheter 2006	SVT nyheter 2007	SVT nyheter 2008	SVT nyheter 2009	SVT nyheter 2010	SVT nyheter 2011	SVT nyheter 2012	SVT nyheter 2013	SVT nyheter 2014	SVT nyheter 2015	SVT nyheter 2016	SVT nyheter 2017	SVT nyheter 2018	SVT nyheter 2019	SVT nyheter 2020	SVT nyheter 2021	SVT nyheter 2022	SVT nyheter 2023
kommer översätta	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kommer täcka	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer markera	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer energieffektivisera	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer doppa	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer avfyra	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer ackompanjera	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer upplysa	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Kommer undersöka	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer stödköpa	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer spoliera	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer somna	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer skutta	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer regissera	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer mjuka	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer kanta	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer förvärva	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer förespråka	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
KOmmer bli	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer befolka	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Kommer offra	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer kungöra	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer klottra	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer bättra	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer välta	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Kommer vila	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer utsläta	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer underbygga	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer sörja	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer syssla	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer surfa	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer sammarbeta	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer regressa	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Kommer löna	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer konstatera	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer jämka	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer inställa	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer härska	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer fladdra	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer bänka	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer övervinna	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer återse	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer väva	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer utvinna	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer tilltala	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer syntolka	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer syfta	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Kommer stoppa	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer sladda	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer reflektera	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Kommer passera	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Kommer läsa	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer lotsa	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer komplettara	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer hälsa	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer föda	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer flå	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer bekräfta	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer attvara	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Kommer attackera	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer abdikera	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer återvånda	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Kommer återhämta	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Kommer återanställa	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer utmåla	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer upprusta	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer uppmuntra	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer tynga	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer tröttna	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer tolerera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer tjura	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Kommer sända	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer svika	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer sprnga	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer sortera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer skjunka	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer sippra	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer ropa	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer rondera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Kommer resa	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer mönstra	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer mutera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer marknadsföra	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Kommer lugna	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer kvarstanna	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer kuna	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer klura	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer innbära	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer infria	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer inehålla	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer hänskjuta	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Kommer hantera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer gästa	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer framt	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer flanera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer eliminera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer drälla	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer bädda	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer bränna	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer brisera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Kommer betala	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Kommer beställa	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer barfota	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer avlägsna	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer avhålla	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer attutveckla	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer ÄGA	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Kommer verka	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer utsätta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer utesluta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer underskatta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer tälta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Kommer tjäna	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer stäcka	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer sperma	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer specificera	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Kommer skärpa	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer skita	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer skildra	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer sinka	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer radikalisera	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Kommer omsätta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer odla	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer nudda	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer motta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Kommer medverka	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer lämpa	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer le	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer lagföra	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer kalva	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer inkludera	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Kommer hylla	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer hurra	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer HBT-certifiera	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer gunga	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Kommer försämra	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer förkorta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer digga	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Kommer cykla	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer breda	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer berika	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer attkretsa	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer anvisa	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer anslå	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer amma	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer 45:a	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Kommer överleva	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer åstadkomma	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer vålla	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Kommer utöka	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer utarbeta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer uppgradera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer tygla	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer tjockna	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer tillkalla	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer tigga	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Kommer sänka	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer subventionera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer stifta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer stagnera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Kommer smaka	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer sluka	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Kommer slappa	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer skrynkla	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Kommer skjuta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer sjukskriva	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer signa	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer repetera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer påträffa	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Kommer protestera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer pika	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer omgärda	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer obducera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer namnge	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer möblera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer mojna	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer mjukstarta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer missförstå	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer marchera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer lussa	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Kommer lukta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer lobba	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer lasta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer konkretisera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer kavla	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer gifta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer förta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer förfoga	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer föreligga	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer fuska	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Kommer frysa	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer framhäva	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer forstsätta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Kommer flytta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Kommer eskalera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer bäva	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer briljera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer blicka	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer bila	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer beskåda	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer balansera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer avlösa	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer avkräva	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer abeta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer överse	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer återrapportera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer vädja	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer vittna	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer uthärda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer utarma	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer upplysa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer upphöra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer turista	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer tränga	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer tala	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer stängsla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer stänga	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer strunta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer stjäla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer spola	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer splittra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer sparka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer snabbutreda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer sköta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer skjutsa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer skalla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer showa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer sammanfatta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer salta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer reservera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer remittera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer rasa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer påtala	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer påpeka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer promenera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer processa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer motarbeta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer marknadsföra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer manifestera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer locka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer limma	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer lagstifta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer komplicera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer kalibrera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer ingå	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer influera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer hindra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer gömma	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer grundförstärka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer gestalta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer förtydliga	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer förstöra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer förstå	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer förhala	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer föresena	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer fullgöra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer fresta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer fotografera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer forstätta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer fiska	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer dubbelkolla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer demonstrera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer brista	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer bombardera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer bifalla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer beskydda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer avskeda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer ana	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer alltsågå	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kommer ackompanjera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer ’	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer översvämma	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Kommer överräcka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Kommer öppna	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
kommer önska	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
kommer återgälda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Kommer vädja	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
